experimentID,instanceID,instanceType,wallTime,testOption,per-request-avg-time,total-time,thread-num
1573766542-0,i-0561955e4d5e32bb3,m5d.large,9.055475234985352, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.54ms,9.0292s,2
1573766542-0,i-0561955e4d5e32bb3,m5d.large,9.068454265594482, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.13ms,9.0366s,2
1573766542-0,i-0561955e4d5e32bb3,m5d.large,9.057446479797363, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.66ms,9.0282s,2
1573766542-0,i-0561955e4d5e32bb3,m5d.large,9.054847002029419, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.36ms,9.0263s,2
1573766542-0,i-0561955e4d5e32bb3,m5d.large,9.066924810409546, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1807.72ms,9.0400s,2
1573766542-0,i-0561955e4d5e32bb3,m5d.large,9.049938201904297, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.27ms,9.0216s,2
1573766542-0,i-0561955e4d5e32bb3,m5d.large,9.053683280944824, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.51ms,9.0260s,2
1573766542-0,i-02bc03c5959e7d210,m5d.large,9.158448219299316, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.65ms,9.0247s,2
1573766542-0,i-02bc03c5959e7d210,m5d.large,9.049217939376831, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.29ms,9.0225s,2
1573766542-0,i-02bc03c5959e7d210,m5d.large,9.05209732055664, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.31ms,9.0260s,2
1573766542-0,i-02bc03c5959e7d210,m5d.large,9.057161808013916, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.99ms,9.0249s,2
