instanceID,bandwidthUpload,bandwitdhDownload,total,setId,tenants,stdUp,stdDown,stdTotal
i-07379900fe80899d6,1233.1,930.0,2163.1,28,28,503.83230234760543,265.11004004626704,759.4604005476521
i-07998976f194caa97,1415.4,1007.1,2422.5,28,28,473.35521076201917,73.61830992053238,443.5082988074871
i-07be1c77f6fdf8eda,940.4,824.8,1765.2,28,28,310.94736960885626,138.1583632406426,281.35616021137497
i-08559b79281547ef2,801.0,924.3,1725.3,28,28,219.75946446563393,249.307953253713,399.32889535653027
i-08e70b514c8c3cd5a,850.5,771.5,1622.0,28,28,568.5731165724325,298.9653454462202,824.3429706944394
i-095d06d26dd29ecec,806.4,830.9,1637.3,28,28,272.39807471990525,199.64326518401097,350.3893231503747
i-0977cb2af690d36fd,602.1,866.0,1468.1,28,28,250.46998045895862,274.45987361037356,403.79902867089163
i-09c658651b17c197e,1063.1,878.4,1941.5,28,28,508.10769855743507,275.96626202812865,716.1669963539696
i-0aecb3d1daeccc874,779.4,875.6,1655.0,28,28,349.2214197325244,218.80188908386205,444.9589244463408
i-0c3e9f9e7b281edfe,813.3,805.8,1619.1,28,28,437.94648328559765,246.47776550611803,594.5058545642012
i-0cc4b604b837f69d9,948.4,831.0,1779.4,28,28,405.756412970475,278.96156644877726,650.2375976005488
i-0d136c81f43ce8a29,1015.0,833.8,1848.8,28,28,517.6236298916639,226.09034575683333,681.9051416599102
i-0d44050a4e6a71d7c,942.8,840.0,1782.8,28,28,337.9407574643159,206.5505049887584,402.7940747660852
i-0d6feb91baa545931,780.3,890.4,1670.7,28,28,433.00347701965524,231.62910966552639,565.9336533552321
i-0d75b8bf3603b2040,1256.1,892.0,2148.1,28,28,496.7039024073262,249.37833818428487,732.1671712571293
i-0ede59d8254436a40,825.3,792.5,1617.8,28,28,244.13841702334904,197.15772028167365,366.15139552437114
i-0f285214d5c41327e,1120.8,842.1,1962.9,28,28,361.47469559507977,192.7920295724558,480.0973165237787
i-0009b7735dea24732,872.8,901.8,1774.6,29,29,358.38644567623436,238.38521579810924,527.6470200596017
i-002f7e27ea3e0bc1c,872.7,815.6,1688.3,29,29,382.5278639088487,188.86338389899134,473.6273851879767
i-007e12c9530b8cdea,615.6,756.0,1371.6,29,29,388.76562490929047,291.5155799152651,576.4847882738201
i-008e6f72c7403b5d3,1053.1,833.7,1886.8,29,29,326.7049127270663,217.15741858026504,523.998897369493
i-00d71d40b42658392,906.7,844.3,1751.0,29,29,484.2914755943298,276.7927624294633,692.5137784429515
i-01f539b055c2a5d34,581.0,761.3,1342.3,29,29,95.89693541621769,236.7497741404531,316.1026731933787
i-0243a74ede206f760,636.7,714.4,1351.1,29,29,298.270589305155,252.25392850150905,433.5697944583625
i-02ca0e36a4acaf9fc,875.0,746.3,1621.3,29,29,290.68425023267656,180.62794788059674,392.7518441854998
i-048c3c6548c1a414a,830.7,877.1,1707.8,29,29,449.030820521017,211.7390689819272,576.03680437972
i-0507566c757134fb6,780.1,944.1,1724.2,29,29,358.46197690813585,171.69058085857696,411.35840010060974
i-067b2519b614c8f9d,766.7,757.4,1524.1,29,29,278.75877664309616,175.0937526647431,325.45436614745915
i-06b96f53253b4cc2e,696.8,781.1,1477.9,29,29,202.74603708964463,235.65674189379772,289.701934945404
i-07379900fe80899d6,950.2,838.5,1788.7,29,29,465.2774082917272,216.73806515905065,580.6215156575275
i-07998976f194caa97,1297.8,881.0,2178.8,29,29,601.9875967714506,213.118120612334,731.2775426911757
i-07be1c77f6fdf8eda,855.5,826.3,1681.8,29,29,388.2107818068827,267.65983801999295,599.0705393450016
i-08559b79281547ef2,775.5,905.2,1680.7,29,29,432.9750441871781,198.06777740067778,477.23510395238577
i-08e70b514c8c3cd5a,767.2,825.0,1592.2,29,29,426.6522914245015,233.30618889728962,535.0600797002977
i-095d06d26dd29ecec,599.7,773.7,1373.4,29,29,228.9929887330372,281.70830067051037,422.9292559702575
i-0977cb2af690d36fd,776.8,827.3,1604.1,29,29,475.63006166090423,230.3490346795006,546.9386416937259
i-09c658651b17c197e,911.7,803.9,1715.6,29,29,448.0158851350399,234.52337007452178,595.0608185536818
i-0aecb3d1daeccc874,1317.8,965.6,2283.4,29,29,616.2751549970733,164.9997979796743,705.8091022995445
i-0c3e9f9e7b281edfe,790.3,760.9,1551.2,29,29,457.9357184389772,260.9867812744546,612.6675371774737
i-0cc4b604b837f69d9,758.2,855.0,1613.2,29,29,251.65399526598688,186.2781671467581,286.04925760745783
i-0d136c81f43ce8a29,1221.4,878.5,2099.9,29,29,399.26270939208825,180.05631835005894,554.2763951515726
i-0d44050a4e6a71d7c,706.6,790.2,1496.8,29,29,290.57307361679455,171.34293098928828,369.37508789245055
i-0d6feb91baa545931,855.2,927.1,1782.3,29,29,484.55725495892983,261.52138217234426,642.1045345839984
i-0d75b8bf3603b2040,676.2,831.3,1507.5,29,29,345.67447757166633,224.00647312075606,439.4201355827422
i-0ede59d8254436a40,759.1,734.0,1493.1,29,29,335.3666153132519,236.45201533409596,558.8795238888451
i-0f285214d5c41327e,840.5,782.4,1622.9,29,29,432.8079507382255,292.9130322202214,685.095200197267
i-0009b7735dea24732,860.0,768.3,1628.3,30,30,300.5062395358872,204.7719870164537,448.9991462501163
i-002f7e27ea3e0bc1c,751.5,814.6,1566.1,30,30,261.7629334595204,277.6305298613809,446.45155267832695
i-007e12c9530b8cdea,851.3,825.7,1677.0,30,30,350.98244653796826,194.593051149201,440.3089824202999
i-008e6f72c7403b5d3,838.9,887.9,1726.8,30,30,418.0205869465177,207.4953547003456,509.61244533904835
i-00d71d40b42658392,628.9,741.5,1370.4,30,30,339.0130938146457,274.59151479971115,538.061582596887
i-01f539b055c2a5d34,638.9,757.2,1396.1,30,30,350.36978877878283,226.5905754635194,441.39235506645457
i-0243a74ede206f760,939.7,747.0,1686.7,30,30,560.4214782940901,220.10855907432992,728.3462317698453
i-02ca0e36a4acaf9fc,670.4,781.4,1451.8,30,30,410.6023217989234,272.1074950986997,565.3407625298019
i-048c3c6548c1a414a,1245.5,810.4,2055.9,30,30,580.7474589794699,246.11794823710935,823.0016133371523
i-0507566c757134fb6,1060.4,903.2,1963.6,30,30,297.67290027067554,185.2150701811875,442.9156428335611
i-067b2519b614c8f9d,485.8,769.1,1254.9,30,30,102.17827557754144,269.51580040262326,334.5409624478825
i-06b96f53253b4cc2e,721.5,758.0,1479.5,30,30,233.25486775913882,228.64042609399687,353.8399669656075
i-07379900fe80899d6,1192.2,852.1,2044.3,30,30,467.05193620314975,173.35990180995014,527.1131124657528
i-07998976f194caa97,1081.0,871.0,1952.0,30,30,447.14501749059735,172.55272946100982,543.4228965036756
i-07be1c77f6fdf8eda,765.2,805.2,1570.4,30,30,401.2646120565441,192.38953540495214,475.69135651876906
i-08559b79281547ef2,832.2,748.1,1580.3,30,30,367.92203280344904,232.91793976992557,546.8465252904349
i-08e70b514c8c3cd5a,529.4,745.0,1274.4,30,30,221.86292064145275,267.82788834954766,407.8189140619482
i-095d06d26dd29ecec,763.2,710.4,1473.6,30,30,419.94385868166296,253.2430540892375,591.0988261045882
i-0977cb2af690d36fd,810.8,807.1,1617.9,30,30,485.7424557657414,247.79671327745876,641.639471285169
i-09c658651b17c197e,807.8,757.7,1565.5,30,30,307.1679960181037,185.36093919102208,389.1986781980524
i-0aecb3d1daeccc874,994.4,897.0,1891.4,30,30,507.818033901471,189.6652021033086,618.3943725487806
i-0c3e9f9e7b281edfe,715.0,839.3,1554.3,30,30,254.3890284147054,246.79638481054693,405.29880609523417
i-0cc4b604b837f69d9,644.7,849.2,1493.9,30,30,190.29512167507957,240.8899241470169,305.76768596072696
i-0d136c81f43ce8a29,798.3,937.9,1736.2,30,30,484.9772159596778,180.58697504403676,521.2923683820177
i-0d44050a4e6a71d7c,799.9,783.2,1583.1,30,30,301.99354297732924,183.5821342070083,399.0890877987019
i-0d6feb91baa545931,519.4,915.9,1435.3,30,30,165.26288821820287,193.76988070045013,233.81904209119588
i-0d75b8bf3603b2040,971.2,722.2,1693.4,30,30,494.6832432083293,243.30218978783475,717.8147702885783
i-0dcfa6d3bc470d28d,577.3,689.6,1266.9,30,30,283.7612650725175,226.58635832233537,377.1673515975516
i-0ede59d8254436a40,836.7,803.0,1639.7,30,30,214.41499222043427,227.79522968373735,366.20032465547837
i-0f285214d5c41327e,980.1,768.1,1748.2,30,30,472.52805913158915,227.77496204221688,636.6401041579318
i-0009b7735dea24732,1073.5,902.0,1975.5,31,31,506.1056652957408,240.03147941699464,662.4195129305228
i-002f7e27ea3e0bc1c,607.7,801.6,1409.3,31,31,419.68269760220835,244.64768318724967,565.3944640691135
i-007e12c9530b8cdea,742.7,733.5,1476.2,31,31,219.54703368526754,189.05040480135332,318.43220105175715
i-008e6f72c7403b5d3,887.6,722.4,1610.0,31,31,433.3923549548761,255.702170503107,642.1650878084233
i-00d71d40b42658392,596.2,714.9,1311.1,31,31,340.65453337818815,263.2689583761147,452.58650492965927
i-01f539b055c2a5d34,810.1,725.5,1535.6,31,31,332.2018964425098,176.54854541708605,379.3433507757554
i-0243a74ede206f760,752.6,746.0,1498.6,31,31,298.0422043193808,189.74134440805932,403.19562387395916
i-02ca0e36a4acaf9fc,911.1,770.7,1681.8,31,31,528.8394946589287,239.02117525905987,717.8058852425835
i-048c3c6548c1a414a,1450.2,927.2,2377.4,31,31,435.90564728314,92.60765507115369,453.5284384076091
i-0507566c757134fb6,1003.9,721.0,1724.9,31,31,582.1411531769784,206.14719660152224,735.841234385667
i-067b2519b614c8f9d,649.9,802.3,1452.2,31,31,288.8046052264403,178.9693021473546,338.3199668952455
i-06b96f53253b4cc2e,890.6,839.9,1730.5,31,31,472.2920941771334,257.4932361571206,647.7868733876392
i-07379900fe80899d6,835.4,794.8,1630.2,31,31,301.24416084705183,176.1601544050186,419.0647788694355
i-07998976f194caa97,1185.9,902.7,2088.6,31,31,631.7772902253171,163.38573989182774,691.1197355660514
i-07be1c77f6fdf8eda,702.0,697.6,1399.6,31,31,236.98710700983057,232.5009916346834,401.1567163978575
i-08559b79281547ef2,654.4,932.4,1586.8,31,31,213.72006613012888,158.07747748774614,172.8517669372614
i-08e70b514c8c3cd5a,666.9,709.5,1376.4,31,31,340.58983151781456,215.41187937942925,494.92136300179607
i-08ff78a502245298a,704.2,785.8,1490.0,31,31,177.29310320608764,216.5906533327584,333.2619923656995
i-095d06d26dd29ecec,522.9,748.8,1271.7,31,31,175.20809849369917,212.9547682803401,294.66442306838167
i-0977cb2af690d36fd,869.2,739.7,1608.9,31,31,282.0381376890563,200.8957994140799,439.17256795529073
i-09c658651b17c197e,477.7,952.4,1430.1,31,31,190.8233912985163,260.9564459189821,269.2580133956606
i-0aecb3d1daeccc874,769.8,805.7,1575.5,31,31,374.3298604766182,215.03749027139946,419.77037373624484
i-0c3e9f9e7b281edfe,510.5,680.1,1190.6,31,31,134.67347342533512,256.85077812267224,367.76175863065356
i-0cc4b604b837f69d9,680.9,749.3,1430.2,31,31,449.04527116489663,248.85651823222688,606.3511633808689
i-0d136c81f43ce8a29,758.7,712.0,1470.7,31,31,119.44133846090864,199.8416039433898,262.4436659128541
i-0d44050a4e6a71d7c,603.5,743.3,1346.8,31,31,99.22505284005199,196.0737106294467,222.51881318716002
i-0d6feb91baa545931,878.6,840.6,1719.2,31,31,487.7907565977673,201.4117948659192,563.1374018242203
i-0d75b8bf3603b2040,898.2,721.5,1619.7,31,31,531.7584664738933,229.86239845225276,742.0223192210746
i-0dcfa6d3bc470d28d,595.4,648.8,1244.2,31,31,134.31654154769373,178.7678817784547,261.90532640631807
i-0ede59d8254436a40,869.3,765.2,1634.5,31,31,445.91579922671497,181.84718859525984,551.9624081402645
i-0f285214d5c41327e,762.1,789.0,1551.1,31,31,212.0474003613343,206.81768675709424,245.2547201946943
i-0009b7735dea24732,747.9,800.9,1548.8,32,32,334.71694509440863,196.97346126939144,387.6486954848566
i-002f7e27ea3e0bc1c,781.2,803.1,1584.3,32,32,224.7615032280513,182.22053183497798,341.33660480203076
i-007e12c9530b8cdea,622.4,679.1,1301.5,32,32,123.90516086462617,189.4057666610086,260.48768364998244
i-008e6f72c7403b5d3,594.3,677.0,1271.3,32,32,221.95397420786742,223.85511187174419,388.03838584460806
i-00d71d40b42658392,637.6,787.5,1425.1,32,32,196.68542283442247,209.83710613499966,293.09628679553975
i-01f539b055c2a5d34,607.4,644.1,1251.5,32,32,154.3467956691468,129.97816055869626,177.60145770172548
i-0243a74ede206f760,756.7,764.3,1521.0,32,32,484.89381426360876,245.04605009399086,644.7187155824021
i-02ca0e36a4acaf9fc,656.3,920.7,1577.0,32,32,285.98059374719816,172.32208216012253,308.75268779756755
i-040dfb2d2a1990b9d,1123.1,958.7,2081.8,32,32,1335.5245702636016,558.7523900023456,1868.4030495467396
i-048c3c6548c1a414a,1027.5,827.5,1855.0,32,32,574.5694523341417,185.1655415507372,666.0463780982356
i-0507566c757134fb6,1246.0,802.3,2048.3,32,32,483.4358511966425,227.72598056045828,705.9911944682218
i-067b2519b614c8f9d,542.4,737.2,1279.6,32,32,210.01439104129136,213.68866241437433,278.46691405303835
i-06b96f53253b4cc2e,737.0,789.7,1526.7,32,32,489.4121189981121,217.36505392235125,581.5017053572013
i-07379900fe80899d6,818.2,779.7,1597.9,32,32,358.9549027694457,166.45189495266592,384.03745477058186
i-07998976f194caa97,785.7,815.2,1600.9,32,32,504.7287610412371,268.4357154577858,665.323722375473
i-07be1c77f6fdf8eda,604.0,689.2,1293.2,32,32,406.8360303065051,260.94690818035934,570.6265172792289
i-08559b79281547ef2,878.4,846.9,1725.3,32,32,472.25962727672953,209.78690246162756,584.663825534716
i-08e70b514c8c3cd5a,822.6,793.0,1615.6,32,32,486.96684806166337,219.27912197319046,617.6633746989087
i-08ff78a502245298a,616.8,737.6,1354.4,32,32,280.39686160868496,214.2585146758726,388.23910158560795
i-095d06d26dd29ecec,720.9,711.6,1432.5,32,32,419.89746102802025,260.1658445427967,633.1105309852652
i-0977cb2af690d36fd,710.3,722.2,1432.5,32,32,350.9251423816133,236.73886222774848,527.8211502646201
i-09c658651b17c197e,998.4,775.3,1773.7,32,32,398.18622109091956,178.39223326392013,513.7016103191078
i-0aecb3d1daeccc874,803.7,721.9,1525.6,32,32,360.5495959103423,206.8995730622307,509.9913289023212
i-0c3e9f9e7b281edfe,711.2,720.6,1431.8,32,32,155.8366666310168,193.442612793677,331.24304604860095
i-0cc4b604b837f69d9,794.7,636.7,1431.4,32,32,402.1594625684361,172.9418977575995,568.8179165798333
i-0d136c81f43ce8a29,1129.5,923.0,2052.5,32,32,397.26124905407016,85.5712828257497,387.50491036315344
i-0d44050a4e6a71d7c,736.4,786.9,1523.3,32,32,317.62458622999856,174.80938825538584,392.7393962073748
i-0d6feb91baa545931,918.1,777.8,1695.9,32,32,453.9342708170669,206.1433158428055,611.0163573005955
i-0d75b8bf3603b2040,756.8,766.9,1523.7,32,32,409.0508797475227,196.7917398898869,525.4003870065826
i-0dcfa6d3bc470d28d,582.1,675.7,1257.8,32,32,80.73612711929042,196.24930290038964,240.66934439876903
i-0ede59d8254436a40,733.3,743.8,1477.1,32,32,267.22152691062234,209.89351797730413,407.93911582762223
i-0f285214d5c41327e,689.2,673.4,1362.6,32,32,150.60677275607497,145.5527395825994,251.89953905828762
i-0009b7735dea24732,676.8,851.5,1528.3,33,33,257.7961296149429,168.50799519442526,308.15005363549034
i-002f7e27ea3e0bc1c,878.0,788.7,1666.7,33,33,304.26377445309595,195.77597741636572,429.9170591844173
i-007e12c9530b8cdea,637.3,666.1,1303.4,33,33,177.27821825217748,201.90121346836924,335.99874338389355
i-008e6f72c7403b5d3,961.7,771.5,1733.2,33,33,511.70717537800203,205.51736882533527,670.8988663642897
i-00d71d40b42658392,677.4,706.2,1383.6,33,33,266.16335835973615,218.4754245015011,426.50861656008783
i-01f539b055c2a5d34,660.5,771.1,1431.6,33,33,193.2242508359422,159.65688905343933,234.7401400130223
i-0243a74ede206f760,554.2,632.0,1186.2,33,33,150.60308392887873,221.8798473648895,335.4392808111642
i-02765ba82e12781a4,1162.9,1140.4,2303.3,33,33,1297.7565642292086,1322.8649212977114,2603.886328377472
i-02ca0e36a4acaf9fc,915.5,874.6,1790.1,33,33,467.2527866868925,157.3793717952473,484.5762065970635
i-040dfb2d2a1990b9d,1059.6,1077.6,2137.2,33,33,1326.6630820722094,1300.8288981346557,2611.6708912963068
i-048c3c6548c1a414a,898.2,789.6,1687.8,33,33,420.0335436340505,182.18500975046703,458.65959296870943
i-0507566c757134fb6,890.0,774.7,1664.7,33,33,431.03879691327603,205.41289043182164,573.2930315292521
i-067b2519b614c8f9d,676.1,712.7,1388.8,33,33,361.40880208182847,186.1522972669899,485.5436357550393
i-06b96f53253b4cc2e,822.2,714.4,1536.6,33,33,397.6038788096067,244.8356364765736,527.9865739033733
i-07379900fe80899d6,727.7,725.1,1452.8,33,33,490.13151296361264,238.9344168502218,634.8913817864176
i-07998976f194caa97,879.7,716.1,1595.8,33,33,342.92922820249015,141.53951156243735,454.75483016187474
i-07be1c77f6fdf8eda,822.1,706.9,1529.0,33,33,303.0080490313381,180.78682965796426,481.09204478514874
i-08559b79281547ef2,689.8,788.7,1478.5,33,33,170.02274357665604,226.0388609656903,327.715408378808
i-08e70b514c8c3cd5a,615.5,669.0,1284.5,33,33,215.82413107795793,160.06804108808782,296.2364858614745
i-08ff78a502245298a,551.3,685.4,1236.7,33,33,187.5420249200459,253.7387983296559,399.49163528998537
i-095d06d26dd29ecec,551.4,748.0,1299.4,33,33,178.74761847675373,167.3877733487923,225.38520113106117
i-0977cb2af690d36fd,524.6,807.3,1331.9,33,33,123.51356200838836,182.89890954051944,169.23057905972217
i-09c658651b17c197e,766.1,757.2,1523.3,33,33,355.4388367450393,192.67231825620985,442.0201227194175
i-0aecb3d1daeccc874,701.6,708.6,1410.2,33,33,306.5935420063508,206.19311336705692,431.87107129584655
i-0c3e9f9e7b281edfe,845.2,721.8,1567.0,33,33,332.16421641511397,165.61924203827687,463.5416797752807
i-0cc4b604b837f69d9,780.8,662.5,1443.3,33,33,327.62980464067806,182.87959001606612,473.5860944842964
i-0d136c81f43ce8a29,1006.8,763.4,1770.2,33,33,444.3171539940061,170.30182356954109,591.6496335576394
i-0d44050a4e6a71d7c,732.1,785.2,1517.3,33,33,401.2512236049187,172.99184309607716,429.79272782224797
i-0d6feb91baa545931,631.7,689.7,1321.4,33,33,289.65652072756797,208.9960393032472,386.3366982884806
i-0d75b8bf3603b2040,746.7,701.0,1447.7,33,33,336.0261398562122,235.84646606543748,508.41038760259636
i-0dcfa6d3bc470d28d,803.8,811.6,1615.4,33,33,348.79500506107536,150.19261706962237,371.48895601948175
i-0ede59d8254436a40,776.6,703.5,1480.1,33,33,494.77406740630397,263.89949686281034,687.289434420948
i-0f285214d5c41327e,784.1,759.2,1543.3,33,33,204.2125526667415,155.23444634916996,296.34966209230305
i-0009b7735dea24732,1224.8,782.1,2006.9,34,34,289.05970163810645,125.45512699323567,408.15913290992006
i-002f7e27ea3e0bc1c,668.8,780.1,1448.9,34,34,190.51030884909557,200.74552713987595,236.63870726864988
i-007e12c9530b8cdea,512.7,613.9,1126.6,34,34,151.53661090457464,201.05303335742593,305.618571279808
i-008e6f72c7403b5d3,742.6,760.5,1503.1,34,34,281.12836135039015,199.0205182052008,362.84016989425095
i-00d71d40b42658392,659.0,705.3,1364.3,34,34,269.3778841041789,141.29012704361193,340.76647265963373
i-01f539b055c2a5d34,522.7,657.3,1180.0,34,34,223.83826005995192,204.48148517109752,316.98194831181723
i-0243a74ede206f760,527.7,594.7,1122.4,34,34,153.27683741808116,161.5219627309068,240.6090420393862
i-02765ba82e12781a4,1148.7,1117.9,2266.6,34,34,1283.9732646922382,1275.1124089881469,2541.022069080778
i-02ca0e36a4acaf9fc,819.6,768.4,1588.0,34,34,347.91097200928346,214.5062547650612,462.57852186292536
i-040dfb2d2a1990b9d,1034.2,964.8,1999.0,34,34,1302.0914629079548,607.4564090442119,1893.5342616388011
i-048c3c6548c1a414a,883.6,712.6,1596.2,34,34,309.4371952073276,166.78275956731528,404.72317013539566
i-0507566c757134fb6,708.9,686.7,1395.6,34,34,184.30858785079863,193.99716492773803,286.0995164856685
i-067b2519b614c8f9d,826.6,671.8,1498.4,34,34,273.8682570547785,120.800846207485,360.30949659054687
i-06b96f53253b4cc2e,737.3,659.2,1396.5,34,34,194.83899335947444,175.33130543820937,318.9549776657793
i-07379900fe80899d6,923.4,799.3,1722.7,34,34,479.6063663742034,151.38916004053186,551.1835850643998
i-07998976f194caa97,870.2,794.7,1664.9,34,34,375.650783456006,143.47826006441224,482.92015673170835
i-07be1c77f6fdf8eda,636.3,684.8,1321.1,34,34,188.6513833621276,201.9261691256925,336.7512929943006
i-08559b79281547ef2,775.2,705.6,1480.8,34,34,436.4286374145899,206.5952564799105,577.0333708817118
i-08e70b514c8c3cd5a,637.7,741.4,1379.1,34,34,209.40712605936895,195.5108408474806,304.67230118786824
i-08ff78a502245298a,907.7,695.2,1602.9,34,34,433.65527784174384,187.53121221694153,582.127219772448
i-095d06d26dd29ecec,635.7,696.2,1331.9,34,34,199.3105059392951,158.86807944538975,290.5257494803363
i-0977cb2af690d36fd,509.2,724.4,1233.6,34,34,250.52247625933907,220.36041185092913,300.0778417529543
i-09c658651b17c197e,1032.7,726.3,1759.0,34,34,272.7913529095492,143.65626412454915,385.01341967953965
