experimentID,instanceID,instanceType,wallTime,testOption,per-request-avg-time,total-time,thread-num
1573767432-0,i-060d2899cded5cca0,m5d.large,8.78494906425476, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1751.08ms,8.7580s,2
1573767432-0,i-060d2899cded5cca0,m5d.large,8.79015326499939, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1751.70ms,8.7632s,2
1573767432-0,i-060d2899cded5cca0,m5d.large,8.781698226928711, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1750.40ms,8.7541s,2
1573767432-0,i-060d2899cded5cca0,m5d.large,8.79324746131897, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1751.94ms,8.7674s,2
1573767432-0,i-060d2899cded5cca0,m5d.large,8.784452438354492, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1750.94ms,8.7569s,2
1573767432-0,i-060d2899cded5cca0,m5d.large,8.780386209487915, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1750.17ms,8.7531s,2
1573767432-0,i-0561955e4d5e32bb3,m5d.large,9.075789451599121, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.81ms,9.0276s,2
1573767432-0,i-0561955e4d5e32bb3,m5d.large,9.088833332061768, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.31ms,9.0440s,2
1573767432-0,i-0561955e4d5e32bb3,m5d.large,9.055318355560303, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.54ms,9.0285s,2
1573767432-0,i-0561955e4d5e32bb3,m5d.large,9.051790237426758, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.13ms,9.0227s,2
1573767432-0,i-0561955e4d5e32bb3,m5d.large,9.07304859161377, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1807.19ms,9.0443s,2
1573767432-0,i-0561955e4d5e32bb3,m5d.large,9.048852443695068, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.83ms,9.0208s,2
1573767432-0,i-0561955e4d5e32bb3,m5d.large,9.060397148132324, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.34ms,9.0330s,2
1573767432-0,i-0561955e4d5e32bb3,m5d.large,9.091275691986084, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1806.34ms,9.0520s,2
1573767432-0,i-0561955e4d5e32bb3,m5d.large,9.054991960525513, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.40ms,9.0268s,2
1573767432-0,i-0561955e4d5e32bb3,m5d.large,9.053154230117798, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.54ms,9.0262s,2
