python3 distribute_work.py -b sysbench -s -c 5 -n 10 -d 2,,,,,,,,
experimentID,setId,instanceID,instanceType,wallTime,testOption,per-request-avg-time,total-time,thread-num
1573168503-9,9,i-0b40a8969daeb7c26,m5d.large,8.021378279,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1598.11ms,7.9992s,2
1573168503-9,9,i-0b40a8969daeb7c26,m5d.large,8.036504507,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1600.22ms,8.0147s,2
1573168503-9,9,i-0b40a8969daeb7c26,m5d.large,8.014583588,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.68ms,7.9941s,2
1573168503-9,9,i-0b40a8969daeb7c26,m5d.large,8.011446714,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.08ms,7.9911s,2
1573168503-9,9,i-0b40a8969daeb7c26,m5d.large,8.008944988,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.02ms,7.9883s,2
1573168503-9,9,i-0b40a8969daeb7c26,m5d.large,8.015214682,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1598.04ms,7.9946s,2
1573168503-9,9,i-0b40a8969daeb7c26,m5d.large,8.009027004,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.18ms,7.9881s,2
1573168503-9,9,i-0b40a8969daeb7c26,m5d.large,8.011222124,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.94ms,7.9903s,2
1573168503-9,9,i-0b40a8969daeb7c26,m5d.large,8.017018557,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1598.24ms,7.9961s,2
1573168503-9,9,i-0b54bc86500ac883e,m5d.large,8.038712502,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1599.61ms,8.0039s,2
1573168503-9,9,i-0b54bc86500ac883e,m5d.large,8.009658813,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.37ms,7.9881s,2
1573168503-9,9,i-0b54bc86500ac883e,m5d.large,8.013430595,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.22ms,7.9900s,2
1573168503-9,9,i-0b54bc86500ac883e,m5d.large,8.027043104,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1600.46ms,8.0063s,2
1573168503-9,9,i-0b54bc86500ac883e,m5d.large,8.010406494,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.35ms,7.9890s,2
1573168503-9,9,i-0b54bc86500ac883e,m5d.large,8.014090061,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.92ms,7.9930s,2
1573168503-9,9,i-0b54bc86500ac883e,m5d.large,8.013658762,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1598.42ms,7.9925s,2
1573168503-9,9,i-0b54bc86500ac883e,m5d.large,8.011472225,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.33ms,7.9895s,2
1573168503-9,9,i-0b54bc86500ac883e,m5d.large,8.009496927,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.11ms,7.9887s,2
1573168503-9,9,i-0b54bc86500ac883e,m5d.large,8.011923313,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.22ms,7.9901s,2
1573168503-9,9,i-0c1f4e28cb91aa2e0,m5d.large,9.051060677,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.08ms,9.0156s,2
1573168503-9,9,i-0c1f4e28cb91aa2e0,m5d.large,9.15066433,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.91ms,9.0168s,2
1573168503-9,9,i-0c1f4e28cb91aa2e0,m5d.large,9.045889854,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.09ms,9.0216s,2
1573168503-9,9,i-0c1f4e28cb91aa2e0,m5d.large,9.064823627,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.88ms,9.0412s,2
1573168503-9,9,i-0c1f4e28cb91aa2e0,m5d.large,9.048366785,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.73ms,9.0240s,2
1573168503-9,9,i-0c1f4e28cb91aa2e0,m5d.large,9.043480635,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.86ms,9.0194s,2
1573168503-9,9,i-0c1f4e28cb91aa2e0,m5d.large,9.049290895,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.75ms,9.0253s,2
1573168503-9,9,i-0c1f4e28cb91aa2e0,m5d.large,9.044981241,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.94ms,9.0197s,2
1573168503-9,9,i-0c1f4e28cb91aa2e0,m5d.large,9.044652224,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.00ms,9.0189s,2
1573168503-9,9,i-0c1f4e28cb91aa2e0,m5d.large,9.049442768,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.23ms,9.0250s,2
1573168503-9,9,i-0cb0ffdbe41cf02c9,m5d.large,9.055772543,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.61ms,9.0244s,2
1573168503-9,9,i-0cb0ffdbe41cf02c9,m5d.large,9.042515993,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.87ms,9.0180s,2
1573168503-9,9,i-0cb0ffdbe41cf02c9,m5d.large,9.041924,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.93ms,9.0184s,2
1573168503-9,9,i-0cb0ffdbe41cf02c9,m5d.large,9.071402311,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1806.61ms,9.0477s,2
1573168503-9,9,i-0cb0ffdbe41cf02c9,m5d.large,9.042748451,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.15ms,9.0176s,2
1573168503-9,9,i-0cb0ffdbe41cf02c9,m5d.large,9.040779829,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.98ms,9.0161s,2
1573168503-9,9,i-0cb0ffdbe41cf02c9,m5d.large,9.046779871,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.90ms,9.0220s,2
1573168503-9,9,i-0cb0ffdbe41cf02c9,m5d.large,9.04694438,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.06ms,9.0173s,2
1573168503-9,9,i-0cb0ffdbe41cf02c9,m5d.large,9.043359995,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.04ms,9.0173s,2
1573168503-9,9,i-0cb0ffdbe41cf02c9,m5d.large,9.043899298,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.84ms,9.0185s,2
1573168503-9,9,i-0cb612cf342d65eb5,m5d.large,9.050892115,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.96ms,9.0279s,2
1573168503-9,9,i-0cb612cf342d65eb5,m5d.large,9.04545188,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.41ms,9.0219s,2
1573168503-9,9,i-0cb612cf342d65eb5,m5d.large,9.04541564,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.44ms,9.0223s,2
1573168503-9,9,i-0cb612cf342d65eb5,m5d.large,9.066718817,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.81ms,9.0435s,2
1573168503-9,9,i-0cb612cf342d65eb5,m5d.large,9.049600124,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.19ms,9.0274s,2
1573168503-9,9,i-0cb612cf342d65eb5,m5d.large,9.043360472,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.52ms,9.0200s,2
1573168503-9,9,i-0cb612cf342d65eb5,m5d.large,9.047148943,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.62ms,9.0247s,2
1573168503-9,9,i-0cb612cf342d65eb5,m5d.large,9.050631046,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.53ms,9.0265s,2
1573168503-9,9,i-0cb612cf342d65eb5,m5d.large,9.047390699,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.49ms,9.0218s,2
1573168503-9,9,i-0cb612cf342d65eb5,m5d.large,9.058989763,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.69ms,9.0341s,2
1573168503-9,9,i-0d9ea6a0cb4d96810,m5d.large,9.060380936,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.66ms,9.0257s,2
1573168503-9,9,i-0d9ea6a0cb4d96810,m5d.large,9.051043749,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.45ms,9.0275s,2
1573168503-9,9,i-0d9ea6a0cb4d96810,m5d.large,9.045293331,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.08ms,9.0211s,2
1573168503-9,9,i-0d9ea6a0cb4d96810,m5d.large,9.065244675,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.12ms,9.0406s,2
1573168503-9,9,i-0d9ea6a0cb4d96810,m5d.large,9.043722153,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.03ms,9.0211s,2
1573168503-9,9,i-0d9ea6a0cb4d96810,m5d.large,9.045643091,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.22ms,9.0237s,2
1573168503-9,9,i-0d9ea6a0cb4d96810,m5d.large,9.043255091,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.39ms,9.0200s,2
1573168503-9,9,i-0d9ea6a0cb4d96810,m5d.large,9.047543764,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.88ms,9.0248s,2
1573168503-9,9,i-0d9ea6a0cb4d96810,m5d.large,9.049989939,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.95ms,9.0280s,2
1573168503-9,9,i-0d9ea6a0cb4d96810,m5d.large,9.042306185,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.33ms,9.0185s,2
1573168503-9,9,i-0dd7872ae4034cea6,m5d.large,9.050591707,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.65ms,9.0269s,2
1573168503-9,9,i-0dd7872ae4034cea6,m5d.large,9.039307594,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.08ms,9.0162s,2
1573168503-9,9,i-0dd7872ae4034cea6,m5d.large,9.042103052,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.92ms,9.0181s,2
1573168503-9,9,i-0dd7872ae4034cea6,m5d.large,9.054173708,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.23ms,9.0295s,2
1573168503-9,9,i-0dd7872ae4034cea6,m5d.large,9.062799454,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.25ms,9.0392s,2
1573168503-9,9,i-0dd7872ae4034cea6,m5d.large,9.041606903,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.82ms,9.0176s,2
1573168503-9,9,i-0dd7872ae4034cea6,m5d.large,9.048223495,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.15ms,9.0240s,2
1573168503-9,9,i-0dd7872ae4034cea6,m5d.large,9.047705173,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.43ms,9.0229s,2
1573168503-9,9,i-0dd7872ae4034cea6,m5d.large,9.04142189,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.03ms,9.0160s,2
1573168503-9,9,i-0dd7872ae4034cea6,m5d.large,9.046224356,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.49ms,9.0233s,2
1573168503-9,9,i-0e00e7cd20b80b7de,m5d.large,8.030626059,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1598.76ms,7.9953s,2
1573168503-9,9,i-0e00e7cd20b80b7de,m5d.large,8.007690907,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.91ms,7.9847s,2
1573168503-9,9,i-0e00e7cd20b80b7de,m5d.large,8.039585114,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1600.65ms,8.0172s,2
1573168503-9,9,i-0e00e7cd20b80b7de,m5d.large,8.015292645,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.43ms,7.9931s,2
1573168503-9,9,i-0e00e7cd20b80b7de,m5d.large,8.00723052,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.06ms,7.9860s,2
1573168503-9,9,i-0e00e7cd20b80b7de,m5d.large,8.012009621,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.85ms,7.9890s,2
1573168503-9,9,i-0e00e7cd20b80b7de,m5d.large,8.014130831,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.77ms,7.9914s,2
1573168503-9,9,i-0e00e7cd20b80b7de,m5d.large,8.012977123,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.86ms,7.9895s,2
1573168503-9,9,i-0e00e7cd20b80b7de,m5d.large,8.017048359,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.64ms,7.9884s,2
1573168503-9,9,i-0e00e7cd20b80b7de,m5d.large,8.015899897,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.80ms,7.9934s,2
1573168503-9,9,i-0e6f3204dc5ff7050,m5d.large,9.04224515,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.56ms,9.0182s,2
1573168503-9,9,i-0e6f3204dc5ff7050,m5d.large,9.040330887,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.71ms,9.0177s,2
1573168503-9,9,i-0e6f3204dc5ff7050,m5d.large,9.055453062,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.82ms,9.0324s,2
1573168503-9,9,i-0e6f3204dc5ff7050,m5d.large,9.063067198,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1807.42ms,9.0396s,2
1573168503-9,9,i-0e6f3204dc5ff7050,m5d.large,9.042280436,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.92ms,9.0192s,2
1573168503-9,9,i-0e6f3204dc5ff7050,m5d.large,9.040282965,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.81ms,9.0174s,2
1573168503-9,9,i-0e6f3204dc5ff7050,m5d.large,9.042752981,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.81ms,9.0207s,2
1573168503-9,9,i-0e6f3204dc5ff7050,m5d.large,9.038062572,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.97ms,9.0153s,2
1573168503-9,9,i-0e6f3204dc5ff7050,m5d.large,9.044088364,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.92ms,9.0180s,2
1573168503-9,9,i-0e6f3204dc5ff7050,m5d.large,9.045914888,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.33ms,9.0219s,2
1573168503-9,9,i-0e89fdbd7d7655da2,m5d.large,9.060608387,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.65ms,9.0247s,2
1573168503-9,9,i-0e89fdbd7d7655da2,m5d.large,9.040276766,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.01ms,9.0161s,2
1573168503-9,9,i-0e89fdbd7d7655da2,m5d.large,9.044817686,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.57ms,9.0214s,2
1573168503-9,9,i-0e89fdbd7d7655da2,m5d.large,9.068924189,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.72ms,9.0443s,2
1573168503-9,9,i-0e89fdbd7d7655da2,m5d.large,9.04269433,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.78ms,9.0181s,2
1573168503-9,9,i-0e89fdbd7d7655da2,m5d.large,9.040904284,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.92ms,9.0171s,2
1573168503-9,9,i-0e89fdbd7d7655da2,m5d.large,9.048708439,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.79ms,9.0241s,2
1573168503-9,9,i-0e89fdbd7d7655da2,m5d.large,9.049931049,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.76ms,9.0202s,2
1573168503-9,9,i-0e89fdbd7d7655da2,m5d.large,9.044507027,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.83ms,9.0185s,2
1573168503-9,9,i-0e89fdbd7d7655da2,m5d.large,9.04993844,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.25ms,9.0247s,2
1573168503-9,9,i-0eb4a67ee96fa2c24,m5d.large,8.031416655,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1598.88ms,7.9964s,2
1573168503-9,9,i-0eb4a67ee96fa2c24,m5d.large,8.01037097,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.95ms,7.9862s,2
1573168503-9,9,i-0eb4a67ee96fa2c24,m5d.large,8.007992983,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.99ms,7.9858s,2
1573168503-9,9,i-0eb4a67ee96fa2c24,m5d.large,8.02090764,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.89ms,7.9974s,2
1573168503-9,9,i-0eb4a67ee96fa2c24,m5d.large,8.025204659,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1598.41ms,8.0019s,2
1573168503-9,9,i-0eb4a67ee96fa2c24,m5d.large,8.015696764,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.59ms,7.9912s,2
1573168503-9,9,i-0eb4a67ee96fa2c24,m5d.large,8.013421774,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.56ms,7.9893s,2
1573168503-9,9,i-0eb4a67ee96fa2c24,m5d.large,8.016551971,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.54ms,7.9934s,2
1573168503-9,9,i-0eb4a67ee96fa2c24,m5d.large,8.010534763,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.74ms,7.9865s,2
1573168503-9,9,i-0eb4a67ee96fa2c24,m5d.large,8.0143435,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.93ms,7.9893s,2
1573168503-9,9,i-0ef05e5edd1602491,m5d.large,9.04516983,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.48ms,9.0209s,2
1573168503-9,9,i-0ef05e5edd1602491,m5d.large,9.049803019,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.01ms,9.0247s,2
1573168503-9,9,i-0ef05e5edd1602491,m5d.large,9.049670219,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.28ms,9.0250s,2
1573168503-9,9,i-0ef05e5edd1602491,m5d.large,9.068802595,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1807.34ms,9.0450s,2
1573168503-9,9,i-0ef05e5edd1602491,m5d.large,9.043052912,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.52ms,9.0204s,2
1573168503-9,9,i-0ef05e5edd1602491,m5d.large,9.044445038,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.49ms,9.0214s,2
1573168503-9,9,i-0ef05e5edd1602491,m5d.large,9.050925016,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.47ms,9.0276s,2
1573168503-9,9,i-0ef05e5edd1602491,m5d.large,9.049818516,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.46ms,9.0268s,2
1573168503-9,9,i-0ef05e5edd1602491,m5d.large,9.045577049,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.48ms,9.0232s,2
1573168503-9,9,i-0ef05e5edd1602491,m5d.large,9.050519705,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.75ms,9.0281s,2
1573168503-9,9,i-0f3341acfe522b912,m5d.large,9.047219276,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.61ms,9.0246s,2
1573168503-9,9,i-0f3341acfe522b912,m5d.large,9.045614004,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.71ms,9.0236s,2
1573168503-9,9,i-0f3341acfe522b912,m5d.large,9.051106453,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.61ms,9.0295s,2
1573168503-9,9,i-0f3341acfe522b912,m5d.large,9.066021204,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1807.08ms,9.0433s,2
1573168503-9,9,i-0f3341acfe522b912,m5d.large,9.057701111,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1806.23ms,9.0346s,2
1573168503-9,9,i-0f3341acfe522b912,m5d.large,9.044716835,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.92ms,9.0216s,2
1573168503-9,9,i-0f3341acfe522b912,m5d.large,9.055304766,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.49ms,9.0322s,2
1573168503-9,9,i-0f3341acfe522b912,m5d.large,9.047196865,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.83ms,9.0246s,2
1573168503-9,9,i-0f3341acfe522b912,m5d.large,9.04521203,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.77ms,9.0208s,2
1573168503-9,9,i-0f3341acfe522b912,m5d.large,9.046710968,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.65ms,9.0233s,2
1573168503-9,9,i-0f73a52eb10ace1e9,m5d.large,8.020764112,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1598.07ms,7.9907s,2
1573168503-9,9,i-0f73a52eb10ace1e9,m5d.large,8.007271051,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.45ms,7.9838s,2
1573168503-9,9,i-0f73a52eb10ace1e9,m5d.large,8.008212805,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.19ms,7.9867s,2
1573168503-9,9,i-0f73a52eb10ace1e9,m5d.large,8.025701761,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1598.67ms,8.0022s,2
1573168503-9,9,i-0f73a52eb10ace1e9,m5d.large,8.007922649,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.76ms,7.9859s,2
1573168503-9,9,i-0f73a52eb10ace1e9,m5d.large,8.007332325,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.67ms,7.9854s,2
1573168503-9,9,i-0f73a52eb10ace1e9,m5d.large,8.010861158,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.61ms,7.9884s,2
1573168503-9,9,i-0f73a52eb10ace1e9,m5d.large,8.011976242,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.59ms,7.9900s,2
1573168503-9,9,i-0f73a52eb10ace1e9,m5d.large,8.006159544,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.64ms,7.9838s,2
1573168503-9,9,i-0f73a52eb10ace1e9,m5d.large,8.00681448,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.75ms,7.9846s,2
1573168503-10,10,i-00425c78c8efcd2bd,m5d.large,9.050090075,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.60ms,9.0202s,2
1573168503-10,10,i-00425c78c8efcd2bd,m5d.large,9.048538446,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.81ms,9.0226s,2
1573168503-10,10,i-00425c78c8efcd2bd,m5d.large,9.040406942,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.79ms,9.0171s,2
1573168503-10,10,i-00425c78c8efcd2bd,m5d.large,9.055125475,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.24ms,9.0310s,2
1573168503-10,10,i-00425c78c8efcd2bd,m5d.large,9.055229664,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.57ms,9.0311s,2
1573168503-10,10,i-00425c78c8efcd2bd,m5d.large,9.040176392,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.10ms,9.0166s,2
1573168503-10,10,i-00425c78c8efcd2bd,m5d.large,9.045126677,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.89ms,9.0212s,2
1573168503-10,10,i-00425c78c8efcd2bd,m5d.large,9.043910027,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.03ms,9.0208s,2
1573168503-10,10,i-00425c78c8efcd2bd,m5d.large,9.043405056,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.06ms,9.0185s,2
1573168503-10,10,i-00425c78c8efcd2bd,m5d.large,9.04357028,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.75ms,9.0204s,2
1573168503-10,10,i-0075416f1b54ff6bd,m5d.large,8.027872324,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1598.34ms,7.9931s,2
1573168503-10,10,i-0075416f1b54ff6bd,m5d.large,8.007426739,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.45ms,7.9844s,2
1573168503-10,10,i-0075416f1b54ff6bd,m5d.large,8.007014751,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.45ms,7.9850s,2
1573168503-10,10,i-0075416f1b54ff6bd,m5d.large,8.016327858,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1598.58ms,7.9941s,2
1573168503-10,10,i-0075416f1b54ff6bd,m5d.large,8.022568703,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.99ms,7.9995s,2
1573168503-10,10,i-0075416f1b54ff6bd,m5d.large,8.011788368,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.29ms,7.9888s,2
