11/11/2019,python3 distribute_work.py -b pgbench -s -c 10 -n 3 -g m5d -d 4,,,,,,,,,,,
instanceID,experimentID,setId,instanceType,wallTime,clients,threads,scaleFactor,transactionsType,queryMode,duration,transactions,mountPoint
i-0406de69ef10bcf2f,1573493686-32,32,m5d.large,60.2890439,10,10,1,TPC-B (sort of),simple,60 s,164530,data_directory = '/var/lib/postgresql/9.5/main'
i-0406de69ef10bcf2f,1573493686-32,32,m5d.large,60.34457612,10,10,1,TPC-B (sort of),simple,60 s,164639,data_directory = '/var/lib/postgresql/9.5/main'
i-04b26a678509595cc,1573493686-32,32,m5d.large,60.16927218,10,10,1,TPC-B (sort of),simple,60 s,173016,data_directory = '/var/lib/postgresql/9.5/main'
i-04b26a678509595cc,1573493686-32,32,m5d.large,60.17257333,10,10,1,TPC-B (sort of),simple,60 s,172979,data_directory = '/var/lib/postgresql/9.5/main'
i-04b26a678509595cc,1573493686-32,32,m5d.large,60.16917062,10,10,1,TPC-B (sort of),simple,60 s,172520,data_directory = '/var/lib/postgresql/9.5/main'
i-04bee411b1aa7182a,1573493686-32,32,m5d.large,60.21332407,10,10,1,TPC-B (sort of),simple,60 s,162453,data_directory = '/var/lib/postgresql/9.5/main'
i-04bee411b1aa7182a,1573493686-32,32,m5d.large,60.32152939,10,10,1,TPC-B (sort of),simple,60 s,161698,data_directory = '/var/lib/postgresql/9.5/main'
i-04bee411b1aa7182a,1573493686-32,32,m5d.large,60.24484468,10,10,1,TPC-B (sort of),simple,60 s,161538,data_directory = '/var/lib/postgresql/9.5/main'
i-0584ca6269a2927b7,1573493686-32,32,m5d.large,60.23605704,10,10,1,TPC-B (sort of),simple,60 s,165125,data_directory = '/var/lib/postgresql/9.5/main'
i-0584ca6269a2927b7,1573493686-32,32,m5d.large,60.37072921,10,10,1,TPC-B (sort of),simple,60 s,164672,data_directory = '/var/lib/postgresql/9.5/main'
i-0584ca6269a2927b7,1573493686-32,32,m5d.large,60.22632647,10,10,1,TPC-B (sort of),simple,60 s,164935,data_directory = '/var/lib/postgresql/9.5/main'
i-05ab28efb10ffba0e,1573493686-32,32,m5d.large,60.25118256,10,10,1,TPC-B (sort of),simple,60 s,164997,data_directory = '/var/lib/postgresql/9.5/main'
i-05ab28efb10ffba0e,1573493686-32,32,m5d.large,60.23882866,10,10,1,TPC-B (sort of),simple,60 s,164773,data_directory = '/var/lib/postgresql/9.5/main'
i-05ab28efb10ffba0e,1573493686-32,32,m5d.large,60.24493098,10,10,1,TPC-B (sort of),simple,60 s,164453,data_directory = '/var/lib/postgresql/9.5/main'
i-099dd766270dcdfe0,1573493686-32,32,m5d.large,60.17077708,10,10,1,TPC-B (sort of),simple,60 s,162120,data_directory = '/var/lib/postgresql/9.5/main'
i-099dd766270dcdfe0,1573493686-32,32,m5d.large,60.17768478,10,10,1,TPC-B (sort of),simple,60 s,161868,data_directory = '/var/lib/postgresql/9.5/main'
i-099dd766270dcdfe0,1573493686-32,32,m5d.large,60.16492081,10,10,1,TPC-B (sort of),simple,60 s,161464,data_directory = '/var/lib/postgresql/9.5/main'
i-0a2a407c9df56cfd9,1573493686-32,32,m5d.large,60.27790427,10,10,1,TPC-B (sort of),simple,60 s,170891,data_directory = '/var/lib/postgresql/9.5/main'
i-0a2a407c9df56cfd9,1573493686-32,32,m5d.large,60.23426533,10,10,1,TPC-B (sort of),simple,60 s,170736,data_directory = '/var/lib/postgresql/9.5/main'
i-0a2a407c9df56cfd9,1573493686-32,32,m5d.large,60.30506444,10,10,1,TPC-B (sort of),simple,60 s,171097,data_directory = '/var/lib/postgresql/9.5/main'
i-0a8c72dc0a2983782,1573493686-32,32,m5d.large,60.21212959,10,10,1,TPC-B (sort of),simple,60 s,176466,data_directory = '/var/lib/postgresql/9.5/main'
i-0a8c72dc0a2983782,1573493686-32,32,m5d.large,60.26493001,10,10,1,TPC-B (sort of),simple,60 s,176463,data_directory = '/var/lib/postgresql/9.5/main'
i-0a8c72dc0a2983782,1573493686-32,32,m5d.large,60.25499153,10,10,1,TPC-B (sort of),simple,60 s,176326,data_directory = '/var/lib/postgresql/9.5/main'
i-0ba6ac65eda5fd2be,1573493686-32,32,m5d.large,60.17360806,10,10,1,TPC-B (sort of),simple,60 s,164215,data_directory = '/var/lib/postgresql/9.5/main'
i-0ba6ac65eda5fd2be,1573493686-32,32,m5d.large,60.13788891,10,10,1,TPC-B (sort of),simple,60 s,164010,data_directory = '/var/lib/postgresql/9.5/main'
i-0ba6ac65eda5fd2be,1573493686-32,32,m5d.large,60.13744593,10,10,1,TPC-B (sort of),simple,60 s,164091,data_directory = '/var/lib/postgresql/9.5/main'
i-0ec63ff7c20b94289,1573493686-32,32,m5d.large,60.31007838,10,10,1,TPC-B (sort of),simple,60 s,159755,data_directory = '/var/lib/postgresql/9.5/main'
i-0ec63ff7c20b94289,1573493686-32,32,m5d.large,60.37042975,10,10,1,TPC-B (sort of),simple,60 s,159785,data_directory = '/var/lib/postgresql/9.5/main'
i-0ec63ff7c20b94289,1573493686-32,32,m5d.large,60.35007191,10,10,1,TPC-B (sort of),simple,60 s,159225,data_directory = '/var/lib/postgresql/9.5/main'
i-0f689a3a33498e83d,1573493686-32,32,m5d.large,60.38967514,10,10,1,TPC-B (sort of),simple,60 s,159330,data_directory = '/var/lib/postgresql/9.5/main'
i-0f689a3a33498e83d,1573493686-32,32,m5d.large,60.27920341,10,10,1,TPC-B (sort of),simple,60 s,158583,data_directory = '/var/lib/postgresql/9.5/main'
i-0f689a3a33498e83d,1573493686-32,32,m5d.large,60.36496186,10,10,1,TPC-B (sort of),simple,60 s,158544,data_directory = '/var/lib/postgresql/9.5/main'
i-002280d80dc30f869,1573493686-33,33,m5d.large,60.20222735,10,10,1,TPC-B (sort of),simple,60 s,172610,data_directory = '/var/lib/postgresql/9.5/main'
i-002280d80dc30f869,1573493686-33,33,m5d.large,60.21472692,10,10,1,TPC-B (sort of),simple,60 s,172762,data_directory = '/var/lib/postgresql/9.5/main'
i-002280d80dc30f869,1573493686-33,33,m5d.large,60.22608256,10,10,1,TPC-B (sort of),simple,60 s,172332,data_directory = '/var/lib/postgresql/9.5/main'
i-00f3dea44b5d24710,1573493686-33,33,m5d.large,60.24035788,10,10,1,TPC-B (sort of),simple,60 s,168683,data_directory = '/var/lib/postgresql/9.5/main'
i-00f3dea44b5d24710,1573493686-33,33,m5d.large,60.23253918,10,10,1,TPC-B (sort of),simple,60 s,168648,data_directory = '/var/lib/postgresql/9.5/main'
i-00f3dea44b5d24710,1573493686-33,33,m5d.large,60.21619606,10,10,1,TPC-B (sort of),simple,60 s,168510,data_directory = '/var/lib/postgresql/9.5/main'
i-00f67afb11e0bd948,1573493686-33,33,m5d.large,60.26819324,10,10,1,TPC-B (sort of),simple,60 s,161456,data_directory = '/var/lib/postgresql/9.5/main'
i-00f67afb11e0bd948,1573493686-33,33,m5d.large,60.28070092,10,10,1,TPC-B (sort of),simple,60 s,161534,data_directory = '/var/lib/postgresql/9.5/main'
i-00f67afb11e0bd948,1573493686-33,33,m5d.large,60.25799274,10,10,1,TPC-B (sort of),simple,60 s,161307,data_directory = '/var/lib/postgresql/9.5/main'
i-0199616cf85088f42,1573493686-33,33,m5d.large,60.16727686,10,10,1,TPC-B (sort of),simple,60 s,163518,data_directory = '/var/lib/postgresql/9.5/main'
i-0199616cf85088f42,1573493686-33,33,m5d.large,60.18216491,10,10,1,TPC-B (sort of),simple,60 s,163654,data_directory = '/var/lib/postgresql/9.5/main'
i-0199616cf85088f42,1573493686-33,33,m5d.large,60.17819476,10,10,1,TPC-B (sort of),simple,60 s,163701,data_directory = '/var/lib/postgresql/9.5/main'
i-0406de69ef10bcf2f,1573493686-33,33,m5d.large,60.2775383,10,10,1,TPC-B (sort of),simple,60 s,166415,data_directory = '/var/lib/postgresql/9.5/main'
i-0406de69ef10bcf2f,1573493686-33,33,m5d.large,60.40702438,10,10,1,TPC-B (sort of),simple,60 s,166495,data_directory = '/var/lib/postgresql/9.5/main'
i-0406de69ef10bcf2f,1573493686-33,33,m5d.large,60.31897521,10,10,1,TPC-B (sort of),simple,60 s,166191,data_directory = '/var/lib/postgresql/9.5/main'
i-04b26a678509595cc,1573493686-33,33,m5d.large,60.17051077,10,10,1,TPC-B (sort of),simple,60 s,173501,data_directory = '/var/lib/postgresql/9.5/main'
i-04b26a678509595cc,1573493686-33,33,m5d.large,60.17083812,10,10,1,TPC-B (sort of),simple,60 s,176984,data_directory = '/var/lib/postgresql/9.5/main'
i-04b26a678509595cc,1573493686-33,33,m5d.large,60.17443085,10,10,1,TPC-B (sort of),simple,60 s,176582,data_directory = '/var/lib/postgresql/9.5/main'
i-04bee411b1aa7182a,1573493686-33,33,m5d.large,60.2194941,10,10,1,TPC-B (sort of),simple,60 s,163646,data_directory = '/var/lib/postgresql/9.5/main'
i-04bee411b1aa7182a,1573493686-33,33,m5d.large,60.21008825,10,10,1,TPC-B (sort of),simple,60 s,163051,data_directory = '/var/lib/postgresql/9.5/main'
i-04bee411b1aa7182a,1573493686-33,33,m5d.large,60.31080651,10,10,1,TPC-B (sort of),simple,60 s,163128,data_directory = '/var/lib/postgresql/9.5/main'
i-0584ca6269a2927b7,1573493686-33,33,m5d.large,60.32760596,10,10,1,TPC-B (sort of),simple,60 s,166394,data_directory = '/var/lib/postgresql/9.5/main'
i-0584ca6269a2927b7,1573493686-33,33,m5d.large,60.38851285,10,10,1,TPC-B (sort of),simple,60 s,166757,data_directory = '/var/lib/postgresql/9.5/main'
i-0584ca6269a2927b7,1573493686-33,33,m5d.large,60.52353954,10,10,1,TPC-B (sort of),simple,60 s,166388,data_directory = '/var/lib/postgresql/9.5/main'
i-05ab28efb10ffba0e,1573493686-33,33,m5d.large,60.24662924,10,10,1,TPC-B (sort of),simple,60 s,166720,data_directory = '/var/lib/postgresql/9.5/main'
i-05ab28efb10ffba0e,1573493686-33,33,m5d.large,60.26961565,10,10,1,TPC-B (sort of),simple,60 s,166741,data_directory = '/var/lib/postgresql/9.5/main'
i-05ab28efb10ffba0e,1573493686-33,33,m5d.large,60.23242259,10,10,1,TPC-B (sort of),simple,60 s,166696,data_directory = '/var/lib/postgresql/9.5/main'
i-099dd766270dcdfe0,1573493686-33,33,m5d.large,60.17442369,10,10,1,TPC-B (sort of),simple,60 s,163564,data_directory = '/var/lib/postgresql/9.5/main'
i-099dd766270dcdfe0,1573493686-33,33,m5d.large,60.13509417,10,10,1,TPC-B (sort of),simple,60 s,163673,data_directory = '/var/lib/postgresql/9.5/main'
i-099dd766270dcdfe0,1573493686-33,33,m5d.large,60.14212942,10,10,1,TPC-B (sort of),simple,60 s,163454,data_directory = '/var/lib/postgresql/9.5/main'
i-0a2a407c9df56cfd9,1573493686-33,33,m5d.large,60.26265407,10,10,1,TPC-B (sort of),simple,60 s,171107,data_directory = '/var/lib/postgresql/9.5/main'
i-0a2a407c9df56cfd9,1573493686-33,33,m5d.large,60.41202998,10,10,1,TPC-B (sort of),simple,60 s,170909,data_directory = '/var/lib/postgresql/9.5/main'
i-0a2a407c9df56cfd9,1573493686-33,33,m5d.large,60.24175596,10,10,1,TPC-B (sort of),simple,60 s,171419,data_directory = '/var/lib/postgresql/9.5/main'
i-0a8c72dc0a2983782,1573493686-33,33,m5d.large,60.197649,10,10,1,TPC-B (sort of),simple,60 s,176699,data_directory = '/var/lib/postgresql/9.5/main'
i-0a8c72dc0a2983782,1573493686-33,33,m5d.large,60.21780682,10,10,1,TPC-B (sort of),simple,60 s,176231,data_directory = '/var/lib/postgresql/9.5/main'
i-0a8c72dc0a2983782,1573493686-33,33,m5d.large,60.21971107,10,10,1,TPC-B (sort of),simple,60 s,176498,data_directory = '/var/lib/postgresql/9.5/main'
i-0ba6ac65eda5fd2be,1573493686-33,33,m5d.large,60.21862268,10,10,1,TPC-B (sort of),simple,60 s,165433,data_directory = '/var/lib/postgresql/9.5/main'
i-0ba6ac65eda5fd2be,1573493686-33,33,m5d.large,60.14289999,10,10,1,TPC-B (sort of),simple,60 s,165919,data_directory = '/var/lib/postgresql/9.5/main'
i-0ba6ac65eda5fd2be,1573493686-33,33,m5d.large,60.13948607,10,10,1,TPC-B (sort of),simple,60 s,166188,data_directory = '/var/lib/postgresql/9.5/main'
i-0ec63ff7c20b94289,1573493686-33,33,m5d.large,60.294029,10,10,1,TPC-B (sort of),simple,60 s,161367,data_directory = '/var/lib/postgresql/9.5/main'
i-0ec63ff7c20b94289,1573493686-33,33,m5d.large,60.35298324,10,10,1,TPC-B (sort of),simple,60 s,161050,data_directory = '/var/lib/postgresql/9.5/main'
i-0ec63ff7c20b94289,1573493686-33,33,m5d.large,60.26307011,10,10,1,TPC-B (sort of),simple,60 s,161310,data_directory = '/var/lib/postgresql/9.5/main'
i-0f689a3a33498e83d,1573493686-33,33,m5d.large,60.29035664,10,10,1,TPC-B (sort of),simple,60 s,160347,data_directory = '/var/lib/postgresql/9.5/main'
i-0f689a3a33498e83d,1573493686-33,33,m5d.large,60.23081183,10,10,1,TPC-B (sort of),simple,60 s,160774,data_directory = '/var/lib/postgresql/9.5/main'
i-0f689a3a33498e83d,1573493686-33,33,m5d.large,60.2197237,10,10,1,TPC-B (sort of),simple,60 s,160498,data_directory = '/var/lib/postgresql/9.5/main'
i-002280d80dc30f869,1573493686-34,34,m5d.large,60.21565509,10,10,1,TPC-B (sort of),simple,60 s,172435,data_directory = '/var/lib/postgresql/9.5/main'
i-002280d80dc30f869,1573493686-34,34,m5d.large,60.23973179,10,10,1,TPC-B (sort of),simple,60 s,172677,data_directory = '/var/lib/postgresql/9.5/main'
i-002280d80dc30f869,1573493686-34,34,m5d.large,60.2721045,10,10,1,TPC-B (sort of),simple,60 s,172630,data_directory = '/var/lib/postgresql/9.5/main'
i-00f3dea44b5d24710,1573493686-34,34,m5d.large,60.21778893,10,10,1,TPC-B (sort of),simple,60 s,169836,data_directory = '/var/lib/postgresql/9.5/main'
i-00f3dea44b5d24710,1573493686-34,34,m5d.large,60.21474385,10,10,1,TPC-B (sort of),simple,60 s,170056,data_directory = '/var/lib/postgresql/9.5/main'
i-00f3dea44b5d24710,1573493686-34,34,m5d.large,60.22394514,10,10,1,TPC-B (sort of),simple,60 s,169752,data_directory = '/var/lib/postgresql/9.5/main'
i-00f67afb11e0bd948,1573493686-34,34,m5d.large,60.30556798,10,10,1,TPC-B (sort of),simple,60 s,163144,data_directory = '/var/lib/postgresql/9.5/main'
i-00f67afb11e0bd948,1573493686-34,34,m5d.large,60.28539228,10,10,1,TPC-B (sort of),simple,60 s,162719,data_directory = '/var/lib/postgresql/9.5/main'
i-00f67afb11e0bd948,1573493686-34,34,m5d.large,60.24150038,10,10,1,TPC-B (sort of),simple,60 s,163438,data_directory = '/var/lib/postgresql/9.5/main'
i-0199616cf85088f42,1573493686-34,34,m5d.large,60.1741848,10,10,1,TPC-B (sort of),simple,60 s,164915,data_directory = '/var/lib/postgresql/9.5/main'
i-0199616cf85088f42,1573493686-34,34,m5d.large,60.172189,10,10,1,TPC-B (sort of),simple,60 s,165068,data_directory = '/var/lib/postgresql/9.5/main'
i-0199616cf85088f42,1573493686-34,34,m5d.large,60.17465711,10,10,1,TPC-B (sort of),simple,60 s,165528,data_directory = '/var/lib/postgresql/9.5/main'
i-0406de69ef10bcf2f,1573493686-34,34,m5d.large,60.38641834,10,10,1,TPC-B (sort of),simple,60 s,168157,data_directory = '/var/lib/postgresql/9.5/main'
i-0406de69ef10bcf2f,1573493686-34,34,m5d.large,60.3536458,10,10,1,TPC-B (sort of),simple,60 s,167977,data_directory = '/var/lib/postgresql/9.5/main'
i-0406de69ef10bcf2f,1573493686-34,34,m5d.large,60.31097603,10,10,1,TPC-B (sort of),simple,60 s,168008,data_directory = '/var/lib/postgresql/9.5/main'
i-04b26a678509595cc,1573493686-34,34,m5d.large,60.17046285,10,10,1,TPC-B (sort of),simple,60 s,177114,data_directory = '/var/lib/postgresql/9.5/main'
i-04b26a678509595cc,1573493686-34,34,m5d.large,60.1724453,10,10,1,TPC-B (sort of),simple,60 s,176843,data_directory = '/var/lib/postgresql/9.5/main'
i-04b26a678509595cc,1573493686-34,34,m5d.large,60.17543197,10,10,1,TPC-B (sort of),simple,60 s,176141,data_directory = '/var/lib/postgresql/9.5/main'
i-04bee411b1aa7182a,1573493686-34,34,m5d.large,60.21564007,10,10,1,TPC-B (sort of),simple,60 s,164981,data_directory = '/var/lib/postgresql/9.5/main'
i-04bee411b1aa7182a,1573493686-34,34,m5d.large,60.24420786,10,10,1,TPC-B (sort of),simple,60 s,164807,data_directory = '/var/lib/postgresql/9.5/main'
i-04bee411b1aa7182a,1573493686-34,34,m5d.large,60.32087302,10,10,1,TPC-B (sort of),simple,60 s,165079,data_directory = '/var/lib/postgresql/9.5/main'
i-0584ca6269a2927b7,1573493686-34,34,m5d.large,60.34611225,10,10,1,TPC-B (sort of),simple,60 s,167709,data_directory = '/var/lib/postgresql/9.5/main'
i-0584ca6269a2927b7,1573493686-34,34,m5d.large,60.31518388,10,10,1,TPC-B (sort of),simple,60 s,167778,data_directory = '/var/lib/postgresql/9.5/main'
i-0584ca6269a2927b7,1573493686-34,34,m5d.large,60.29872155,10,10,1,TPC-B (sort of),simple,60 s,168141,data_directory = '/var/lib/postgresql/9.5/main'
i-05ab28efb10ffba0e,1573493686-34,34,m5d.large,60.20203638,10,10,1,TPC-B (sort of),simple,60 s,168400,data_directory = '/var/lib/postgresql/9.5/main'
i-05ab28efb10ffba0e,1573493686-34,34,m5d.large,60.26417804,10,10,1,TPC-B (sort of),simple,60 s,168220,data_directory = '/var/lib/postgresql/9.5/main'
i-05ab28efb10ffba0e,1573493686-34,34,m5d.large,60.28998947,10,10,1,TPC-B (sort of),simple,60 s,168387,data_directory = '/var/lib/postgresql/9.5/main'
i-0a2a407c9df56cfd9,1573493686-34,34,m5d.large,60.31998062,10,10,1,TPC-B (sort of),simple,60 s,171048,data_directory = '/var/lib/postgresql/9.5/main'
i-0a2a407c9df56cfd9,1573493686-34,34,m5d.large,60.38343763,10,10,1,TPC-B (sort of),simple,60 s,171264,data_directory = '/var/lib/postgresql/9.5/main'
i-0a2a407c9df56cfd9,1573493686-34,34,m5d.large,60.36016607,10,10,1,TPC-B (sort of),simple,60 s,171040,data_directory = '/var/lib/postgresql/9.5/main'
i-0a8c72dc0a2983782,1573493686-34,34,m5d.large,60.21495366,10,10,1,TPC-B (sort of),simple,60 s,176520,data_directory = '/var/lib/postgresql/9.5/main'
i-0a8c72dc0a2983782,1573493686-34,34,m5d.large,60.22338629,10,10,1,TPC-B (sort of),simple,60 s,176444,data_directory = '/var/lib/postgresql/9.5/main'
i-0a8c72dc0a2983782,1573493686-34,34,m5d.large,60.2842586,10,10,1,TPC-B (sort of),simple,60 s,176542,data_directory = '/var/lib/postgresql/9.5/main'
i-0ba6ac65eda5fd2be,1573493686-34,34,m5d.large,60.16971517,10,10,1,TPC-B (sort of),simple,60 s,167439,data_directory = '/var/lib/postgresql/9.5/main'
i-0ba6ac65eda5fd2be,1573493686-34,34,m5d.large,60.14036894,10,10,1,TPC-B (sort of),simple,60 s,167293,data_directory = '/var/lib/postgresql/9.5/main'
i-0ba6ac65eda5fd2be,1573493686-34,34,m5d.large,60.13999343,10,10,1,TPC-B (sort of),simple,60 s,167613,data_directory = '/var/lib/postgresql/9.5/main'
i-0ec63ff7c20b94289,1573493686-34,34,m5d.large,60.30256557,10,10,1,TPC-B (sort of),simple,60 s,162261,data_directory = '/var/lib/postgresql/9.5/main'
i-0ec63ff7c20b94289,1573493686-34,34,m5d.large,60.21767282,10,10,1,TPC-B (sort of),simple,60 s,162056,data_directory = '/var/lib/postgresql/9.5/main'
i-0ec63ff7c20b94289,1573493686-34,34,m5d.large,60.31696463,10,10,1,TPC-B (sort of),simple,60 s,162980,data_directory = '/var/lib/postgresql/9.5/main'
i-0f689a3a33498e83d,1573493686-34,34,m5d.large,60.21123362,10,10,1,TPC-B (sort of),simple,60 s,161400,data_directory = '/var/lib/postgresql/9.5/main'
i-0f689a3a33498e83d,1573493686-34,34,m5d.large,60.20785308,10,10,1,TPC-B (sort of),simple,60 s,161470,data_directory = '/var/lib/postgresql/9.5/main'
i-0f689a3a33498e83d,1573493686-34,34,m5d.large,60.21302199,10,10,1,TPC-B (sort of),simple,60 s,161954,data_directory = '/var/lib/postgresql/9.5/main'
i-002280d80dc30f869,1573493686-35,35,m5d.large,60.20610642,10,10,1,TPC-B (sort of),simple,60 s,172404,data_directory = '/var/lib/postgresql/9.5/main'
i-002280d80dc30f869,1573493686-35,35,m5d.large,60.24552131,10,10,1,TPC-B (sort of),simple,60 s,172139,data_directory = '/var/lib/postgresql/9.5/main'
i-002280d80dc30f869,1573493686-35,35,m5d.large,60.2877171,10,10,1,TPC-B (sort of),simple,60 s,172813,data_directory = '/var/lib/postgresql/9.5/main'
i-00f3dea44b5d24710,1573493686-35,35,m5d.large,60.21682501,10,10,1,TPC-B (sort of),simple,60 s,170775,data_directory = '/var/lib/postgresql/9.5/main'
i-00f3dea44b5d24710,1573493686-35,35,m5d.large,60.22359061,10,10,1,TPC-B (sort of),simple,60 s,171226,data_directory = '/var/lib/postgresql/9.5/main'
i-00f3dea44b5d24710,1573493686-35,35,m5d.large,60.21199036,10,10,1,TPC-B (sort of),simple,60 s,171811,data_directory = '/var/lib/postgresql/9.5/main'
i-00f67afb11e0bd948,1573493686-35,35,m5d.large,60.3510735,10,10,1,TPC-B (sort of),simple,60 s,164135,data_directory = '/var/lib/postgresql/9.5/main'
i-00f67afb11e0bd948,1573493686-35,35,m5d.large,60.24949288,10,10,1,TPC-B (sort of),simple,60 s,164083,data_directory = '/var/lib/postgresql/9.5/main'
i-00f67afb11e0bd948,1573493686-35,35,m5d.large,60.21088624,10,10,1,TPC-B (sort of),simple,60 s,164456,data_directory = '/var/lib/postgresql/9.5/main'
i-0199616cf85088f42,1573493686-35,35,m5d.large,60.17254496,10,10,1,TPC-B (sort of),simple,60 s,166448,data_directory = '/var/lib/postgresql/9.5/main'
i-0199616cf85088f42,1573493686-35,35,m5d.large,60.17101169,10,10,1,TPC-B (sort of),simple,60 s,166996,data_directory = '/var/lib/postgresql/9.5/main'
i-0199616cf85088f42,1573493686-35,35,m5d.large,60.19054413,10,10,1,TPC-B (sort of),simple,60 s,166736,data_directory = '/var/lib/postgresql/9.5/main'
i-0406de69ef10bcf2f,1573493686-35,35,m5d.large,60.21964908,10,10,1,TPC-B (sort of),simple,60 s,168737,data_directory = '/var/lib/postgresql/9.5/main'
i-0406de69ef10bcf2f,1573493686-35,35,m5d.large,60.23955655,10,10,1,TPC-B (sort of),simple,60 s,169438,data_directory = '/var/lib/postgresql/9.5/main'
i-0406de69ef10bcf2f,1573493686-35,35,m5d.large,60.23131132,10,10,1,TPC-B (sort of),simple,60 s,168961,data_directory = '/var/lib/postgresql/9.5/main'
i-04b26a678509595cc,1573493686-35,35,m5d.large,60.17090917,10,10,1,TPC-B (sort of),simple,60 s,176557,data_directory = '/var/lib/postgresql/9.5/main'
i-04b26a678509595cc,1573493686-35,35,m5d.large,60.17522311,10,10,1,TPC-B (sort of),simple,60 s,176414,data_directory = '/var/lib/postgresql/9.5/main'
i-04b26a678509595cc,1573493686-35,35,m5d.large,60.17448592,10,10,1,TPC-B (sort of),simple,60 s,176828,data_directory = '/var/lib/postgresql/9.5/main'
i-0584ca6269a2927b7,1573493686-35,35,m5d.large,60.3819406,10,10,1,TPC-B (sort of),simple,60 s,169317,data_directory = '/var/lib/postgresql/9.5/main'
i-0584ca6269a2927b7,1573493686-35,35,m5d.large,60.2801404,10,10,1,TPC-B (sort of),simple,60 s,168847,data_directory = '/var/lib/postgresql/9.5/main'
i-0584ca6269a2927b7,1573493686-35,35,m5d.large,60.30663013,10,10,1,TPC-B (sort of),simple,60 s,169127,data_directory = '/var/lib/postgresql/9.5/main'
i-05ab28efb10ffba0e,1573493686-35,35,m5d.large,60.20835495,10,10,1,TPC-B (sort of),simple,60 s,168727,data_directory = '/var/lib/postgresql/9.5/main'
i-05ab28efb10ffba0e,1573493686-35,35,m5d.large,60.24802041,10,10,1,TPC-B (sort of),simple,60 s,169207,data_directory = '/var/lib/postgresql/9.5/main'
i-05ab28efb10ffba0e,1573493686-35,35,m5d.large,60.2284627,10,10,1,TPC-B (sort of),simple,60 s,169490,data_directory = '/var/lib/postgresql/9.5/main'
i-0a2a407c9df56cfd9,1573493686-35,35,m5d.large,60.25434971,10,10,1,TPC-B (sort of),simple,60 s,171318,data_directory = '/var/lib/postgresql/9.5/main'
i-0a2a407c9df56cfd9,1573493686-35,35,m5d.large,60.34287596,10,10,1,TPC-B (sort of),simple,60 s,170668,data_directory = '/var/lib/postgresql/9.5/main'
i-0a2a407c9df56cfd9,1573493686-35,35,m5d.large,60.29494023,10,10,1,TPC-B (sort of),simple,60 s,171175,data_directory = '/var/lib/postgresql/9.5/main'
i-0a8c72dc0a2983782,1573493686-35,35,m5d.large,60.23616004,10,10,1,TPC-B (sort of),simple,60 s,176307,data_directory = '/var/lib/postgresql/9.5/main'
i-0a8c72dc0a2983782,1573493686-35,35,m5d.large,60.25449491,10,10,1,TPC-B (sort of),simple,60 s,175993,data_directory = '/var/lib/postgresql/9.5/main'
i-0a8c72dc0a2983782,1573493686-35,35,m5d.large,60.27778101,10,10,1,TPC-B (sort of),simple,60 s,176973,data_directory = '/var/lib/postgresql/9.5/main'
i-0ba6ac65eda5fd2be,1573493686-35,35,m5d.large,60.20724559,10,10,1,TPC-B (sort of),simple,60 s,168611,data_directory = '/var/lib/postgresql/9.5/main'
i-0ba6ac65eda5fd2be,1573493686-35,35,m5d.large,60.13749886,10,10,1,TPC-B (sort of),simple,60 s,168727,data_directory = '/var/lib/postgresql/9.5/main'
i-0ba6ac65eda5fd2be,1573493686-35,35,m5d.large,60.1402173,10,10,1,TPC-B (sort of),simple,60 s,168486,data_directory = '/var/lib/postgresql/9.5/main'
i-0ec63ff7c20b94289,1573493686-35,35,m5d.large,60.24542308,10,10,1,TPC-B (sort of),simple,60 s,164114,data_directory = '/var/lib/postgresql/9.5/main'
i-0ec63ff7c20b94289,1573493686-35,35,m5d.large,60.24453092,10,10,1,TPC-B (sort of),simple,60 s,163463,data_directory = '/var/lib/postgresql/9.5/main'
i-0ec63ff7c20b94289,1573493686-35,35,m5d.large,60.26435494,10,10,1,TPC-B (sort of),simple,60 s,163636,data_directory = '/var/lib/postgresql/9.5/main'
i-0f689a3a33498e83d,1573493686-35,35,m5d.large,60.22734094,10,10,1,TPC-B (sort of),simple,60 s,162980,data_directory = '/var/lib/postgresql/9.5/main'
i-0f689a3a33498e83d,1573493686-35,35,m5d.large,60.21771502,10,10,1,TPC-B (sort of),simple,60 s,162689,data_directory = '/var/lib/postgresql/9.5/main'
i-0f689a3a33498e83d,1573493686-35,35,m5d.large,60.22511315,10,10,1,TPC-B (sort of),simple,60 s,163040,data_directory = '/var/lib/postgresql/9.5/main'
i-002280d80dc30f869,1573493686-36,36,m5d.large,60.21225882,10,10,1,TPC-B (sort of),simple,60 s,172465,data_directory = '/var/lib/postgresql/9.5/main'
i-002280d80dc30f869,1573493686-36,36,m5d.large,60.29029179,10,10,1,TPC-B (sort of),simple,60 s,172422,data_directory = '/var/lib/postgresql/9.5/main'
i-002280d80dc30f869,1573493686-36,36,m5d.large,60.2928164,10,10,1,TPC-B (sort of),simple,60 s,171782,data_directory = '/var/lib/postgresql/9.5/main'
i-00f3dea44b5d24710,1573493686-36,36,m5d.large,60.22341776,10,10,1,TPC-B (sort of),simple,60 s,172055,data_directory = '/var/lib/postgresql/9.5/main'
