python3 distribute_work.py -b sysbench -c 5 -n 10 -d 2,,,,,,,,,,
experimentID,setId,instanceID,instanceType,wallTime,testOption,per-request-avg-time,total-time,thread-num,Standard deviation,Average
1571978908-18,18,i-0ed04e63687d6723d,m5d.large,9.066739798,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.02ms,9.0205s,2,,
1571978908-18,18,i-0ed04e63687d6723d,m5d.large,9.069190741,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.39ms,9.0177s,2,,
1571978908-18,18,i-0ed04e63687d6723d,m5d.large,9.057909966,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.10ms,9.0277s,2,,
1571978908-18,18,i-0ed04e63687d6723d,m5d.large,9.063959599,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.86ms,9.0220s,2,,
1571978908-18,18,i-0ed04e63687d6723d,m5d.large,9.061155558,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.77ms,9.0250s,2,,
1571978908-18,18,i-0ed1dd0ff2c0a5ad4,m5d.large,9.051440239,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.10ms,9.0197s,2,,
1571978908-18,18,i-0ed1dd0ff2c0a5ad4,m5d.large,9.056263447,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.07ms,9.0193s,2,,
1571978908-18,18,i-0ed1dd0ff2c0a5ad4,m5d.large,9.069074631,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.49ms,9.0250s,2,,
1571978908-18,18,i-0ed1dd0ff2c0a5ad4,m5d.large,9.088905334,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.62ms,9.0342s,2,,
1571978908-18,18,i-0ed1dd0ff2c0a5ad4,m5d.large,9.060522795,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.40ms,9.0179s,2,,
1571978908-18,18,i-0ed1dd0ff2c0a5ad4,m5d.large,9.065666437,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.02ms,9.0238s,2,,
1571978908-18,18,i-0ed1dd0ff2c0a5ad4,m5d.large,9.065219641,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.25ms,9.0201s,2,,
1571978908-18,18,i-0ed1dd0ff2c0a5ad4,m5d.large,9.052254677,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.06ms,9.0232s,2,,
1571978908-18,18,i-0ed1dd0ff2c0a5ad4,m5d.large,9.073837519,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.49ms,9.0302s,2,,
1571978908-18,18,i-0ed1dd0ff2c0a5ad4,m5d.large,9.055847883,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.07ms,9.0199s,2,,
1571978908-18,18,i-0ee7f31ab970c7e59,m5d.large,9.050481081,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.69ms,9.0303s,2,,
1571978908-18,18,i-0ee7f31ab970c7e59,m5d.large,9.05767107,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1806.64ms,9.0371s,2,,
1571978908-18,18,i-0ee7f31ab970c7e59,m5d.large,9.05234766,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.30ms,9.0210s,2,,
1571978908-18,18,i-0ee7f31ab970c7e59,m5d.large,9.039947987,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.22ms,9.0209s,2,,
1571978908-18,18,i-0ee7f31ab970c7e59,m5d.large,9.04553175,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.86ms,9.0278s,2,,
1571978908-18,18,i-0ee7f31ab970c7e59,m5d.large,9.040856361,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.29ms,9.0213s,2,,
1571978908-18,18,i-0ee7f31ab970c7e59,m5d.large,9.046374559,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.74ms,9.0270s,2,,
1571978908-18,18,i-0ee7f31ab970c7e59,m5d.large,9.055299282,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1806.12ms,9.0341s,2,,
1571978908-18,18,i-0ee7f31ab970c7e59,m5d.large,9.043913364,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.14ms,9.0244s,2,,
1571978908-18,18,i-0ee7f31ab970c7e59,m5d.large,9.04433012,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.74ms,9.0249s,2,,
1571978908-18,18,i-0f2e8aa553ae968e1,m5d.large,9.080579042,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.92ms,9.0188s,2,,
1571978908-18,18,i-0f2e8aa553ae968e1,m5d.large,9.045233488,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.36ms,9.0234s,2,,
1571978908-18,18,i-0f2e8aa553ae968e1,m5d.large,9.076407433,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.46ms,9.0330s,2,,
1571978908-18,18,i-0f2e8aa553ae968e1,m5d.large,9.070061684,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.94ms,9.0164s,2,,
1571978908-18,18,i-0f2e8aa553ae968e1,m5d.large,9.059883595,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.65ms,9.0191s,2,,
1571978908-18,18,i-0f2e8aa553ae968e1,m5d.large,9.059414148,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.75ms,9.0178s,2,,
1571978908-18,18,i-0f2e8aa553ae968e1,m5d.large,9.063910484,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.17ms,9.0160s,2,,
1571978908-18,18,i-0f2e8aa553ae968e1,m5d.large,9.064986706,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.15ms,9.0338s,2,,
1571978908-18,18,i-0f2e8aa553ae968e1,m5d.large,9.056272507,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.15ms,9.0173s,2,,
1571978908-18,18,i-0f2e8aa553ae968e1,m5d.large,9.054550409,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.97ms,9.0200s,2,,
1571978908-18,18,i-0f94a70e83162ef50,m5d.large,9.075154781,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.84ms,9.0433s,2,,
1571978908-18,18,i-0f94a70e83162ef50,m5d.large,9.055083752,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.81ms,9.0164s,2,,
1571978908-18,18,i-0f94a70e83162ef50,m5d.large,9.063216925,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.97ms,9.0167s,2,,
1571978908-18,18,i-0f94a70e83162ef50,m5d.large,9.072418928,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.52ms,9.0220s,2,,
1571978908-18,18,i-0f94a70e83162ef50,m5d.large,9.056982517,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.86ms,9.0162s,2,,
1571978908-18,18,i-0f94a70e83162ef50,m5d.large,9.062357187,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.79ms,9.0177s,2,,
1571978908-18,18,i-0f94a70e83162ef50,m5d.large,9.075514793,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.06ms,9.0297s,2,,
1571978908-18,18,i-0f94a70e83162ef50,m5d.large,9.049778461,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.91ms,9.0188s,2,,
1571978908-18,18,i-0f94a70e83162ef50,m5d.large,9.057962418,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.09ms,9.0167s,2,,
1571978908-18,18,i-0f94a70e83162ef50,m5d.large,9.05764246,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.55ms,9.0199s,2,0.011395404,9.05914546
,,,,,,,,,,
1571978908-19,19,i-001050c1bdb37b36e,m5d.large,9.060768366,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.52ms,9.0245s,2,,
1571978908-19,19,i-001050c1bdb37b36e,m5d.large,9.070292234,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.66ms,9.0321s,2,,
1571978908-19,19,i-001050c1bdb37b36e,m5d.large,9.058631182,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.10ms,9.0159s,2,,
1571978908-19,19,i-001050c1bdb37b36e,m5d.large,9.059798956,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.48ms,9.0176s,2,,
1571978908-19,19,i-001050c1bdb37b36e,m5d.large,9.064895868,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.84ms,9.0213s,2,,
1571978908-19,19,i-001050c1bdb37b36e,m5d.large,9.054647446,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.95ms,9.0165s,2,,
1571978908-19,19,i-001050c1bdb37b36e,m5d.large,9.062216043,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.33ms,9.0190s,2,,
1571978908-19,19,i-001050c1bdb37b36e,m5d.large,9.066159725,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.43ms,9.0255s,2,,
1571978908-19,19,i-001050c1bdb37b36e,m5d.large,9.057948589,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.06ms,9.0241s,2,,
1571978908-19,19,i-001050c1bdb37b36e,m5d.large,9.052295446,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.28ms,9.0178s,2,,
1571978908-19,19,i-010734abc7e029645,m5d.large,9.066951513,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.45ms,9.0272s,2,,
1571978908-19,19,i-010734abc7e029645,m5d.large,9.048738241,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.66ms,9.0196s,2,,
1571978908-19,19,i-010734abc7e029645,m5d.large,9.059084892,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.37ms,9.0320s,2,,
1571978908-19,19,i-010734abc7e029645,m5d.large,9.044572592,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.78ms,9.0177s,2,,
1571978908-19,19,i-010734abc7e029645,m5d.large,9.045688152,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.77ms,9.0233s,2,,
1571978908-19,19,i-010734abc7e029645,m5d.large,9.042286634,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.89ms,9.0193s,2,,
1571978908-19,19,i-010734abc7e029645,m5d.large,9.041686058,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.97ms,9.0197s,2,,
1571978908-19,19,i-010734abc7e029645,m5d.large,9.049907446,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.24ms,9.0270s,2,,
1571978908-19,19,i-010734abc7e029645,m5d.large,9.045087337,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.84ms,9.0200s,2,,
1571978908-19,19,i-010734abc7e029645,m5d.large,9.050294161,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.69ms,9.0193s,2,,
1571978908-19,19,i-0108823c394d58a23,m5d.large,9.051161528,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.28ms,9.0245s,2,,
1571978908-19,19,i-0108823c394d58a23,m5d.large,9.066657543,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.48ms,9.0325s,2,,
1571978908-19,19,i-0108823c394d58a23,m5d.large,9.057198048,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.94ms,9.0173s,2,,
1571978908-19,19,i-0108823c394d58a23,m5d.large,9.063013315,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.92ms,9.0211s,2,,
1571978908-19,19,i-0108823c394d58a23,m5d.large,9.060544252,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.98ms,9.0169s,2,,
1571978908-19,19,i-0108823c394d58a23,m5d.large,9.055076361,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.03ms,9.0177s,2,,
1571978908-19,19,i-0108823c394d58a23,m5d.large,9.059946537,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.31ms,9.0177s,2,,
1571978908-19,19,i-0108823c394d58a23,m5d.large,9.066006184,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.36ms,9.0258s,2,,
1571978908-19,19,i-0108823c394d58a23,m5d.large,9.049890757,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.06ms,9.0156s,2,,
1571978908-19,19,i-0108823c394d58a23,m5d.large,9.05446887,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.85ms,9.0179s,2,,
1571978908-19,19,i-0147c85eaa957f499,m5d.large,9.039489746,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.43ms,9.0183s,2,,
1571978908-19,19,i-0147c85eaa957f499,m5d.large,9.055270672,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.11ms,9.0295s,2,,
1571978908-19,19,i-0147c85eaa957f499,m5d.large,9.038253307,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.76ms,9.0178s,2,,
1571978908-19,19,i-0147c85eaa957f499,m5d.large,9.036622047,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.73ms,9.0177s,2,,
1571978908-19,19,i-0147c85eaa957f499,m5d.large,9.037538767,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.45ms,9.0185s,2,,
1571978908-19,19,i-0147c85eaa957f499,m5d.large,9.037554979,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.67ms,9.0181s,2,,
1571978908-19,19,i-0147c85eaa957f499,m5d.large,9.037403345,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.02ms,9.0186s,2,,
1571978908-19,19,i-0147c85eaa957f499,m5d.large,9.053237677,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.30ms,9.0345s,2,,
1571978908-19,19,i-0147c85eaa957f499,m5d.large,9.038743496,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.82ms,9.0192s,2,,
1571978908-19,19,i-0147c85eaa957f499,m5d.large,9.040235281,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.84ms,9.0203s,2,,
1571978908-19,19,i-03c3e49dfdc90c04a,m5d.large,9.052438021,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.00ms,9.0235s,2,,
1571978908-19,19,i-03c3e49dfdc90c04a,m5d.large,9.077435493,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.50ms,9.0402s,2,,
1571978908-19,19,i-03c3e49dfdc90c04a,m5d.large,9.061645031,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.29ms,9.0194s,2,,
1571978908-19,19,i-03c3e49dfdc90c04a,m5d.large,9.060308456,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.29ms,9.0199s,2,,
1571978908-19,19,i-03c3e49dfdc90c04a,m5d.large,9.073830605,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.84ms,9.0309s,2,,
1571978908-19,19,i-03c3e49dfdc90c04a,m5d.large,9.064673662,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.29ms,9.0199s,2,,
1571978908-19,19,i-03c3e49dfdc90c04a,m5d.large,9.079012394,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.99ms,9.0362s,2,,
1571978908-19,19,i-03c3e49dfdc90c04a,m5d.large,9.06974864,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.54ms,9.0290s,2,,
1571978908-19,19,i-03c3e49dfdc90c04a,m5d.large,9.051772118,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.90ms,9.0233s,2,,
1571978908-19,19,i-03c3e49dfdc90c04a,m5d.large,9.054187059,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.21ms,9.0202s,2,,
1571978908-19,19,i-051838e8918380892,m5d.large,9.040251017,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.90ms,9.0157s,2,,
1571978908-19,19,i-051838e8918380892,m5d.large,9.048143625,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.15ms,9.0261s,2,,
1571978908-19,19,i-051838e8918380892,m5d.large,9.065248728,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.57ms,9.0232s,2,,
1571978908-19,19,i-051838e8918380892,m5d.large,9.057824612,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.82ms,9.0181s,2,,
1571978908-19,19,i-051838e8918380892,m5d.large,9.065859795,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.98ms,9.0200s,2,,
1571978908-19,19,i-051838e8918380892,m5d.large,9.0500319,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.22ms,9.0171s,2,,
1571978908-19,19,i-051838e8918380892,m5d.large,9.058693171,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.08ms,9.0175s,2,,
1571978908-19,19,i-051838e8918380892,m5d.large,9.054099321,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.36ms,9.0230s,2,,
1571978908-19,19,i-051838e8918380892,m5d.large,9.036672592,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.96ms,9.0172s,2,,
1571978908-19,19,i-051838e8918380892,m5d.large,9.044509411,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.91ms,9.0194s,2,,
1571978908-19,19,i-05c514d7a91792838,m5d.large,9.047957659,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.17ms,9.0210s,2,,
1571978908-19,19,i-05c514d7a91792838,m5d.large,9.06892848,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.45ms,9.0358s,2,,
1571978908-19,19,i-05c514d7a91792838,m5d.large,9.066924334,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.53ms,9.0238s,2,,
1571978908-19,19,i-05c514d7a91792838,m5d.large,9.056836128,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.57ms,9.0197s,2,,
1571978908-19,19,i-05c514d7a91792838,m5d.large,9.061825037,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.86ms,9.0156s,2,,
1571978908-19,19,i-05c514d7a91792838,m5d.large,9.056341887,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.83ms,9.0162s,2,,
1571978908-19,19,i-05c514d7a91792838,m5d.large,9.05900383,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.14ms,9.0162s,2,,
1571978908-19,19,i-05c514d7a91792838,m5d.large,9.061923742,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.68ms,9.0213s,2,,
1571978908-19,19,i-05c514d7a91792838,m5d.large,9.056357622,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.78ms,9.0229s,2,,
1571978908-19,19,i-05c514d7a91792838,m5d.large,9.053533077,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.56ms,9.0183s,2,,
1571978908-19,19,i-062b6b41983765e64,m5d.large,9.059846163,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.11ms,9.0267s,2,,
1571978908-19,19,i-062b6b41983765e64,m5d.large,9.069398642,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.27ms,9.0358s,2,,
1571978908-19,19,i-062b6b41983765e64,m5d.large,9.064212084,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.65ms,9.0208s,2,,
1571978908-19,19,i-062b6b41983765e64,m5d.large,9.061253786,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.65ms,9.0216s,2,,
1571978908-19,19,i-062b6b41983765e64,m5d.large,9.063132524,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.92ms,9.0157s,2,,
1571978908-19,19,i-062b6b41983765e64,m5d.large,9.061501741,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.95ms,9.0208s,2,,
1571978908-19,19,i-062b6b41983765e64,m5d.large,9.066068649,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.66ms,9.0238s,2,,
1571978908-19,19,i-062b6b41983765e64,m5d.large,9.06623888,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.49ms,9.0247s,2,,
1571978908-19,19,i-062b6b41983765e64,m5d.large,9.05831933,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.65ms,9.0237s,2,,
1571978908-19,19,i-062b6b41983765e64,m5d.large,9.058423519,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.69ms,9.0220s,2,,
1571978908-19,19,i-07407fc712792c26f,m5d.large,9.046700001,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.89ms,9.0188s,2,,
1571978908-19,19,i-07407fc712792c26f,m5d.large,9.063230038,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.49ms,9.0239s,2,,
1571978908-19,19,i-07407fc712792c26f,m5d.large,9.040780544,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.86ms,9.0206s,2,,
1571978908-19,19,i-07407fc712792c26f,m5d.large,9.042418242,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.99ms,9.0208s,2,,
1571978908-19,19,i-07407fc712792c26f,m5d.large,9.040716171,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.91ms,9.0209s,2,,
1571978908-19,19,i-07407fc712792c26f,m5d.large,9.044572353,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.42ms,9.0237s,2,,
1571978908-19,19,i-07407fc712792c26f,m5d.large,9.041666269,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.08ms,9.0219s,2,,
1571978908-19,19,i-07407fc712792c26f,m5d.large,9.042289019,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.02ms,9.0223s,2,,
1571978908-19,19,i-07407fc712792c26f,m5d.large,9.045676231,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.73ms,9.0248s,2,,
1571978908-19,19,i-07407fc712792c26f,m5d.large,9.042525053,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.49ms,9.0222s,2,,
1571978908-19,19,i-08eaaeb6a2eb55434,m5d.large,9.048430681,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.02ms,9.0291s,2,,
1571978908-19,19,i-08eaaeb6a2eb55434,m5d.large,9.038360834,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.73ms,9.0190s,2,,
1571978908-19,19,i-08eaaeb6a2eb55434,m5d.large,9.044792891,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.72ms,9.0262s,2,,
