experimentID,instanceID,instanceType,wallTime,testOption,per-request-avg-time,total-time,thread-num
1574752581-11,i-0f489664be6f77a24,z1d.large,6.786314011,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.89ms,6.7611s,2
1574752581-11,i-0f489664be6f77a24,z1d.large,6.78439045,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.06ms,6.7614s,2
1574752581-12,i-0f489664be6f77a24,z1d.large,6.784772873,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.00ms,6.7603s,2
1574752581-12,i-0f489664be6f77a24,z1d.large,6.787093639,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.05ms,6.7624s,2
1574752581-12,i-0f489664be6f77a24,z1d.large,6.786532879,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.88ms,6.7605s,2
1574752581-13,i-0f489664be6f77a24,z1d.large,6.786991358,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.33ms,6.7646s,2
1574752581-13,i-0f489664be6f77a24,z1d.large,6.785080194,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.21ms,6.7615s,2
1574752581-13,i-0f489664be6f77a24,z1d.large,6.783712626,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.20ms,6.7621s,2
1574752581-14,i-0f489664be6f77a24,z1d.large,6.788930893,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.15ms,6.7655s,2
1574752581-14,i-0f489664be6f77a24,z1d.large,6.787992716,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.22ms,6.7647s,2
1574752581-14,i-0f489664be6f77a24,z1d.large,6.785892963,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.87ms,6.7627s,2
1574752581-15,i-0f489664be6f77a24,z1d.large,6.795361042,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1354.09ms,6.7711s,2
1574752581-15,i-0f489664be6f77a24,z1d.large,6.787843943,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.18ms,6.7628s,2
1574752581-15,i-0f489664be6f77a24,z1d.large,6.783742666,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.86ms,6.7604s,2
1574752581-16,i-0f489664be6f77a24,z1d.large,6.783889532,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.16ms,6.7610s,2
1574752581-16,i-0f489664be6f77a24,z1d.large,6.784963846,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.84ms,6.7613s,2
1574752581-16,i-0f489664be6f77a24,z1d.large,6.78498888,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.07ms,6.7625s,2
1574752581-17,i-0f489664be6f77a24,z1d.large,6.791737318,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.66ms,6.7665s,2
1574752581-17,i-0f489664be6f77a24,z1d.large,6.783369064,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.95ms,6.7604s,2
1574752581-17,i-0f489664be6f77a24,z1d.large,6.785796404,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.88ms,6.7621s,2
1574752581-18,i-0f489664be6f77a24,z1d.large,6.787369013,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.88ms,6.7605s,2
