experimentID,setId,instanceID,instanceType,wallTime,testOption,per-request-avg-time,total-time,thread-num
1574832396-2,2,i-0418367ce189d1786,z1d.large,6.800147057,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.37ms,6.7647s,2
1574832396-2,2,i-0418367ce189d1786,z1d.large,6.804160357,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.28ms,6.7734s,2
1574832396-2,2,i-0c61cf5d940d1d8a5,z1d.large,6.901814699,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1355.81ms,6.7842s,2
1574832396-2,2,i-0c61cf5d940d1d8a5,z1d.large,6.798149109,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.62ms,6.7682s,2
1574832396-2,2,i-0c61cf5d940d1d8a5,z1d.large,6.805874109,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1354.34ms,6.7776s,2
1574832396-2,2,i-0ac261e9896ff2c73,z1d.large,6.802783966,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.66ms,6.7686s,2
1574832396-2,2,i-0ac261e9896ff2c73,z1d.large,6.795177937,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.54ms,6.7730s,2
1574832396-2,2,i-0ac261e9896ff2c73,z1d.large,6.800222158,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1354.33ms,6.7771s,2
1574832396-2,2,i-0dc67b095147f37f5,z1d.large,6.844127893,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1354.51ms,6.7752s,2
1574832396-2,2,i-0dc67b095147f37f5,z1d.large,6.796154499,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.52ms,6.7651s,2
1574832396-2,2,i-0dc67b095147f37f5,z1d.large,6.803268909,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.40ms,6.7741s,2
1574832396-2,2,i-08838863b441b446e,z1d.large,6.826988697,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1355.15ms,6.7773s,2
1574832396-2,2,i-08838863b441b446e,z1d.large,6.82170105,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.94ms,6.7658s,2
1574832396-2,2,i-08838863b441b446e,z1d.large,6.79534483,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.44ms,6.7674s,2
1574832396-2,2,i-0bd7297ea3249dfe3,z1d.large,6.858024836,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1355.13ms,6.7795s,2
1574832396-2,2,i-0bd7297ea3249dfe3,z1d.large,6.798320532,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.18ms,6.7692s,2
1574832396-2,2,i-0bd7297ea3249dfe3,z1d.large,6.798222542,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.57ms,6.7711s,2
1574832396-2,2,i-082b0ee8827dfb932,z1d.large,6.841490984,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1355.45ms,6.7835s,2
1574832396-2,2,i-082b0ee8827dfb932,z1d.large,6.794578552,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.83ms,6.7697s,2
1574832396-2,2,i-082b0ee8827dfb932,z1d.large,6.794134378,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.71ms,6.7689s,2
1574832396-2,2,i-0931851f8c4bac439,z1d.large,6.80060935,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.39ms,6.7725s,2
1574832396-2,2,i-0931851f8c4bac439,z1d.large,6.80101347,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.74ms,6.7731s,2
1574832396-2,2,i-0931851f8c4bac439,z1d.large,6.799667358,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.75ms,6.7723s,2
1574832396-2,2,i-0f8a8b0ebf4419714,z1d.large,6.819356918,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.97ms,6.7790s,2
1574832396-2,2,i-0f8a8b0ebf4419714,z1d.large,6.796677113,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.76ms,6.7670s,2
1574832396-2,2,i-0f8a8b0ebf4419714,z1d.large,6.803447247,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1354.06ms,6.7742s,2
1574832396-2,2,i-0c390ac086616c1f4,z1d.large,6.827671766,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1355.29ms,6.7778s,2
1574832396-2,2,i-0c390ac086616c1f4,z1d.large,6.797638178,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.60ms,6.7657s,2
1574832396-2,2,i-0c390ac086616c1f4,z1d.large,6.800896883,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.63ms,6.7711s,2
1574832396-2,2,i-08ae75814bd91150d,z1d.large,6.823491573,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1355.40ms,6.7909s,2
1574832396-2,2,i-08ae75814bd91150d,z1d.large,6.791171551,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.66ms,6.7702s,2
1574832396-2,2,i-08ae75814bd91150d,z1d.large,6.794063807,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.99ms,6.7731s,2
1574832396-2,2,i-0782c0184dee1eddb,z1d.large,6.813572645,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1354.90ms,6.7804s,2
1574832396-2,2,i-0782c0184dee1eddb,z1d.large,6.791743755,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.75ms,6.7659s,2
1574832396-2,2,i-0782c0184dee1eddb,z1d.large,6.79381156,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.33ms,6.7712s,2
1574832396-2,2,i-00de3be9f53cc3912,z1d.large,6.826408386,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1355.09ms,6.7808s,2
1574832396-2,2,i-00de3be9f53cc3912,z1d.large,6.796662092,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.82ms,6.7712s,2
1574832396-2,2,i-00de3be9f53cc3912,z1d.large,6.793174982,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.53ms,6.7689s,2
1574832396-2,2,i-0f5fe27ff0ef6e381,z1d.large,6.82256341,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.60ms,6.7670s,2
1574832396-2,2,i-0f5fe27ff0ef6e381,z1d.large,6.798809767,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.89ms,6.7678s,2
1574832396-2,2,i-0f5fe27ff0ef6e381,z1d.large,6.799048424,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.52ms,6.7687s,2
1574832396-2,2,i-0df98229e2e8403eb,z1d.large,6.806738138,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1354.49ms,6.7754s,2
1574832396-2,2,i-0df98229e2e8403eb,z1d.large,6.793385267,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.51ms,6.7710s,2
1574832396-2,2,i-0df98229e2e8403eb,z1d.large,6.793641806,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1354.20ms,6.7721s,2
1574832396-2,2,i-0220dc64a60fd1f9f,z1d.large,6.805780411,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1354.51ms,6.7748s,2
1574832396-2,2,i-0220dc64a60fd1f9f,z1d.large,6.799185276,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.96ms,6.7673s,2
1574832396-2,2,i-0220dc64a60fd1f9f,z1d.large,6.801629782,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.20ms,6.7678s,2
1574832396-2,2,i-0498f2dcef88b261b,z1d.large,6.805375338,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1355.02ms,6.7782s,2
1574832396-2,2,i-0498f2dcef88b261b,z1d.large,6.794260979,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.94ms,6.7677s,2
1574832396-2,2,i-0498f2dcef88b261b,z1d.large,6.794936895,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.28ms,6.7668s,2
1574832396-2,2,i-0153f4c4d24d4e2a9,z1d.large,6.820078373,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1354.87ms,6.7877s,2
1574832396-2,2,i-0153f4c4d24d4e2a9,z1d.large,6.805451393,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.86ms,6.7695s,2
1574832396-2,2,i-0153f4c4d24d4e2a9,z1d.large,6.810208559,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1354.21ms,6.7779s,2
1574832396-3,3,i-0952e4ffb0701ef91,z1d.large,6.79166913,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.16ms,6.7667s,2
1574832396-3,3,i-0952e4ffb0701ef91,z1d.large,6.790738106,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.77ms,6.7660s,2
1574832396-3,3,i-0952e4ffb0701ef91,z1d.large,6.801050186,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1354.14ms,6.7766s,2
1574832396-3,3,i-03408d1660c8a46ef,z1d.large,6.813657761,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.96ms,6.7663s,2
1574832396-3,3,i-03408d1660c8a46ef,z1d.large,6.800403357,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.23ms,6.7701s,2
1574832396-3,3,i-03408d1660c8a46ef,z1d.large,6.79721427,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.09ms,6.7700s,2
1574832396-3,3,i-0264f279d3b403129,z1d.large,6.808959723,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.77ms,6.7712s,2
1574832396-3,3,i-0264f279d3b403129,z1d.large,6.798838139,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.94ms,6.7706s,2
1574832396-3,3,i-0264f279d3b403129,z1d.large,6.795830011,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.90ms,6.7685s,2
1574832396-3,3,i-05fcaa4c910001a43,z1d.large,6.800559998,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.08ms,6.7700s,2
1574832396-3,3,i-05fcaa4c910001a43,z1d.large,6.800141811,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.96ms,6.7701s,2
1574832396-3,3,i-05fcaa4c910001a43,z1d.large,6.797420025,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.55ms,6.7690s,2
1574832396-3,3,i-0418367ce189d1786,z1d.large,6.797677279,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.34ms,6.7678s,2
1574832396-3,3,i-0418367ce189d1786,z1d.large,6.797725201,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.99ms,6.7683s,2
1574832396-3,3,i-0418367ce189d1786,z1d.large,6.803999662,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.45ms,6.7746s,2
1574832396-3,3,i-0ac261e9896ff2c73,z1d.large,6.800043344,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.66ms,6.7642s,2
1574832396-3,3,i-0ac261e9896ff2c73,z1d.large,6.786450863,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.61ms,6.7639s,2
1574832396-3,3,i-0ac261e9896ff2c73,z1d.large,6.792695761,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.88ms,6.7696s,2
1574832396-3,3,i-0dc67b095147f37f5,z1d.large,6.793630838,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.45ms,6.7646s,2
1574832396-3,3,i-0dc67b095147f37f5,z1d.large,6.793226957,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.56ms,6.7631s,2
1574832396-3,3,i-0dc67b095147f37f5,z1d.large,6.793724775,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.90ms,6.7652s,2
1574832396-3,3,i-08838863b441b446e,z1d.large,6.797190189,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.15ms,6.7696s,2
1574832396-3,3,i-08838863b441b446e,z1d.large,6.793900013,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.08ms,6.7657s,2
1574832396-3,3,i-08838863b441b446e,z1d.large,6.793935299,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.73ms,6.7668s,2
1574832396-3,3,i-0bd7297ea3249dfe3,z1d.large,6.860380411,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.96ms,6.7724s,2
1574832396-3,3,i-0bd7297ea3249dfe3,z1d.large,6.79480052,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.92ms,6.7700s,2
1574832396-3,3,i-0bd7297ea3249dfe3,z1d.large,6.791417837,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.91ms,6.7660s,2
1574832396-3,3,i-082b0ee8827dfb932,z1d.large,6.822448492,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1354.18ms,6.7724s,2
1574832396-3,3,i-082b0ee8827dfb932,z1d.large,6.791252851,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.78ms,6.7664s,2
1574832396-3,3,i-082b0ee8827dfb932,z1d.large,6.796508074,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.33ms,6.7700s,2
1574832396-3,3,i-0931851f8c4bac439,z1d.large,6.797986746,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.09ms,6.7699s,2
1574832396-3,3,i-0931851f8c4bac439,z1d.large,6.796251297,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.71ms,6.7683s,2
1574832396-3,3,i-0931851f8c4bac439,z1d.large,6.801114559,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.66ms,6.7737s,2
1574832396-3,3,i-0f8a8b0ebf4419714,z1d.large,6.808383703,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.84ms,6.7678s,2
1574832396-3,3,i-0f8a8b0ebf4419714,z1d.large,6.794590235,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.79ms,6.7670s,2
1574832396-3,3,i-0f8a8b0ebf4419714,z1d.large,6.798944473,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.08ms,6.7714s,2
1574832396-3,3,i-0c390ac086616c1f4,z1d.large,6.883213997,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.62ms,6.7694s,2
1574832396-3,3,i-0c390ac086616c1f4,z1d.large,6.796028852,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.66ms,6.7667s,2
1574832396-3,3,i-0c390ac086616c1f4,z1d.large,6.80316782,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.68ms,6.7670s,2
1574832396-3,3,i-08ae75814bd91150d,z1d.large,6.802251816,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.89ms,6.7696s,2
1574832396-3,3,i-08ae75814bd91150d,z1d.large,6.789928913,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.72ms,6.7668s,2
1574832396-3,3,i-08ae75814bd91150d,z1d.large,6.791425228,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.11ms,6.7669s,2
1574832396-3,3,i-0782c0184dee1eddb,z1d.large,6.792855501,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.15ms,6.7692s,2
1574832396-3,3,i-0782c0184dee1eddb,z1d.large,6.789064646,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.92ms,6.7665s,2
1574832396-3,3,i-0782c0184dee1eddb,z1d.large,6.793362617,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.29ms,6.7699s,2
1574832396-3,3,i-00de3be9f53cc3912,z1d.large,6.812534809,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.26ms,6.7664s,2
1574832396-3,3,i-00de3be9f53cc3912,z1d.large,6.790413618,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.58ms,6.7651s,2
1574832396-3,3,i-00de3be9f53cc3912,z1d.large,6.791833639,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.71ms,6.7650s,2
1574832396-3,3,i-0f5fe27ff0ef6e381,z1d.large,6.816992283,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.97ms,6.7738s,2
1574832396-3,3,i-0f5fe27ff0ef6e381,z1d.large,6.799839258,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.97ms,6.7686s,2
1574832396-3,3,i-0f5fe27ff0ef6e381,z1d.large,6.802787781,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.58ms,6.7699s,2
1574832396-3,3,i-0df98229e2e8403eb,z1d.large,6.800832987,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.73ms,6.7677s,2
1574832396-3,3,i-0df98229e2e8403eb,z1d.large,6.791154146,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.03ms,6.7699s,2
1574832396-3,3,i-0df98229e2e8403eb,z1d.large,6.789332628,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.77ms,6.7670s,2
1574832396-3,3,i-0220dc64a60fd1f9f,z1d.large,6.797083616,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.65ms,6.7662s,2
1574832396-3,3,i-0220dc64a60fd1f9f,z1d.large,6.79892683,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.12ms,6.7668s,2
1574832396-3,3,i-0220dc64a60fd1f9f,z1d.large,6.796090841,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.75ms,6.7639s,2
1574832396-3,3,i-0498f2dcef88b261b,z1d.large,6.803977728,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.12ms,6.7716s,2
1574832396-3,3,i-0498f2dcef88b261b,z1d.large,6.798838615,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.89ms,6.7699s,2
1574832396-3,3,i-0498f2dcef88b261b,z1d.large,6.794942617,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.68ms,6.7665s,2
1574832396-3,3,i-0153f4c4d24d4e2a9,z1d.large,6.802155495,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.82ms,6.7703s,2
1574832396-3,3,i-0153f4c4d24d4e2a9,z1d.large,6.799172163,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.93ms,6.7667s,2
1574832396-3,3,i-0153f4c4d24d4e2a9,z1d.large,6.803810835,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.70ms,6.7720s,2
1574832396-4,4,i-0952e4ffb0701ef91,z1d.large,6.800498724,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.59ms,6.7748s,2
1574832396-4,4,i-0952e4ffb0701ef91,z1d.large,6.790625572,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.76ms,6.7658s,2
1574832396-4,4,i-0952e4ffb0701ef91,z1d.large,6.79051733,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.09ms,6.7661s,2
1574832396-4,4,i-03408d1660c8a46ef,z1d.large,6.810399771,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.98ms,6.7682s,2
1574832396-4,4,i-03408d1660c8a46ef,z1d.large,6.795609951,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.59ms,6.7674s,2
1574832396-4,4,i-03408d1660c8a46ef,z1d.large,6.800502062,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.57ms,6.7728s,2
1574832396-4,4,i-0264f279d3b403129,z1d.large,6.821080923,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1355.10ms,6.7827s,2
1574832396-4,4,i-0264f279d3b403129,z1d.large,6.793742895,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.03ms,6.7669s,2
1574832396-4,4,i-0264f279d3b403129,z1d.large,6.794944048,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.96ms,6.7666s,2
1574832396-4,4,i-05fcaa4c910001a43,z1d.large,6.809954405,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.72ms,6.7661s,2
1574832396-4,4,i-05fcaa4c910001a43,z1d.large,6.79891324,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.95ms,6.7707s,2
1574832396-4,4,i-05fcaa4c910001a43,z1d.large,6.794450283,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.64ms,6.7670s,2
1574832396-4,4,i-0418367ce189d1786,z1d.large,6.809170008,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1354.10ms,6.7795s,2
1574832396-4,4,i-0418367ce189d1786,z1d.large,6.793143272,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.41ms,6.7631s,2
1574832396-4,4,i-0418367ce189d1786,z1d.large,6.797030687,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.72ms,6.7672s,2
1574832396-4,4,i-0ac261e9896ff2c73,z1d.large,6.801386356,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.74ms,6.7648s,2
1574832396-4,4,i-0ac261e9896ff2c73,z1d.large,6.78593874,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.69ms,6.7639s,2
1574832396-4,4,i-0ac261e9896ff2c73,z1d.large,6.792223215,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.89ms,6.7688s,2
1574832396-4,4,i-0dc67b095147f37f5,z1d.large,6.810597897,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1354.28ms,6.7817s,2
1574832396-4,4,i-0dc67b095147f37f5,z1d.large,6.796440601,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.48ms,6.7679s,2
1574832396-4,4,i-0dc67b095147f37f5,z1d.large,6.797975063,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.78ms,6.7696s,2
1574832396-4,4,i-08838863b441b446e,z1d.large,6.806510448,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1354.84ms,6.7787s,2
1574832396-4,4,i-08838863b441b446e,z1d.large,6.79338932,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.89ms,6.7658s,2
1574832396-4,4,i-08838863b441b446e,z1d.large,6.79336524,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.51ms,6.7649s,2
1574832396-4,4,i-0bd7297ea3249dfe3,z1d.large,6.830061197,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1354.61ms,6.7843s,2
1574832396-4,4,i-0bd7297ea3249dfe3,z1d.large,6.79762578,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.07ms,6.7709s,2
1574832396-4,4,i-0bd7297ea3249dfe3,z1d.large,6.797617197,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.53ms,6.7717s,2
1574832396-4,4,i-082b0ee8827dfb932,z1d.large,6.829096794,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1355.55ms,6.7830s,2
1574832396-4,4,i-082b0ee8827dfb932,z1d.large,6.791065931,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.71ms,6.7665s,2
1574832396-4,4,i-082b0ee8827dfb932,z1d.large,6.793525219,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.34ms,6.7680s,2
1574832396-4,4,i-0931851f8c4bac439,z1d.large,6.79443717,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.30ms,6.7678s,2
1574832396-4,4,i-0931851f8c4bac439,z1d.large,6.792069912,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.73ms,6.7655s,2
1574832396-4,4,i-0931851f8c4bac439,z1d.large,6.793011904,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.73ms,6.7659s,2
1574832396-4,4,i-0f8a8b0ebf4419714,z1d.large,6.811233044,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1354.37ms,6.7735s,2
1574832396-4,4,i-0f8a8b0ebf4419714,z1d.large,6.795812607,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.74ms,6.7649s,2
1574832396-4,4,i-0f8a8b0ebf4419714,z1d.large,6.794888496,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.15ms,6.7674s,2
1574832396-4,4,i-0c390ac086616c1f4,z1d.large,6.855637312,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1355.49ms,6.7865s,2
1574832396-4,4,i-0c390ac086616c1f4,z1d.large,6.799815655,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.84ms,6.7662s,2
1574832396-4,4,i-0c390ac086616c1f4,z1d.large,6.799561739,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.81ms,6.7643s,2
1574832396-4,4,i-08ae75814bd91150d,z1d.large,6.814390898,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1355.33ms,6.7906s,2
1574832396-4,4,i-08ae75814bd91150d,z1d.large,6.789043188,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.80ms,6.7649s,2
1574832396-4,4,i-08ae75814bd91150d,z1d.large,6.79043293,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.41ms,6.7668s,2
