instanceID,setId,tenants,sysbench_wallTime,sysbench_std_wallTime,y_cruncher_wallTime,y_cruncher_std_wallTime,pgbench_transactions,pgbench_std_transactions,instanceID,iperf_bandwidthUpload,iperf_bandwitdhDownload,iperf_total,iperf_stdUp,iperf_stdDown,iperf_stdTotal
i-0d1c421d52c368b29,14,34,8.77838556,0.005551496,5.579580122,0.016113871,136490.6667,322.2519718,i-0d44050a4e6a71d7c,617.7,732.7,1350.4,276.9609078,158.9724295,334.7049115
i-0d44050a4e6a71d7c,14,34,8.008052217,0.005375821,5.600260602,0.087797737,138029.3333,105.6424788,i-0d6feb91baa545931,592.9,838.4,1431.3,215.194718,181.9873011,209.900532
i-0d6feb91baa545931,14,34,8.777901782,0.00750668,6.081111219,0.056260496,137375,51.21523211,i-0d75b8bf3603b2040,547.1,766.8,1313.9,201.7454116,225.6318535,375.8618097
i-0dcfa6d3bc470d28d,14,34,8.009185553,0.005060646,6.051536904,0.021299877,139565.6667,216.0331765,i-0dcfa6d3bc470d28d,830.8,802.7,1633.5,367.9265627,109.4847021,426.5122768
i-0e167bbfcd6a685f5,14,34,8.776979155,0.00496011,5.5876663,0.014831934,138108.6667,345.3828793,i-0e167bbfcd6a685f5,1047.2,1054.2,2101.4,1291.744368,1277.853043,2566.826021
i-0ede59d8254436a40,14,34,8.778268205,0.00637938,6.031508896,0.019879858,139634,7.810249676,i-0ede59d8254436a40,903.2,754.3,1657.5,341.6885521,205.2938544,474.7905386
i-0f285214d5c41327e,14,34,8.774732087,0.007315544,5.54511367,0.018303444,138257.6667,352.6844671,i-0f285214d5c41327e,747.6,651.6,1399.2,264.0207063,202.7988604,440.516061
i-0009b7735dea24732,15,33,8.778734022,0.005983892,6.00090048,0.013368529,148427,179.2679559,i-0009b7735dea24732,676.8,851.5,1528.3,257.7961296,168.5079952,308.1500536
i-002f7e27ea3e0bc1c,15,33,8.010839542,0.004327339,6.086573203,0.097167057,137819.6667,268.2989626,i-002f7e27ea3e0bc1c,878,788.7,1666.7,304.2637745,195.7759774,429.9170592
i-007e12c9530b8cdea,15,33,8.778055456,0.00746016,6.023664077,0.023466983,136810.6667,89.47811651,i-007e12c9530b8cdea,637.3,666.1,1303.4,177.2782183,201.9012135,335.9987434
i-00ba7a56c944e5a25,15,33,8.009341531,0.003689496,5.613519933,0.050684371,149914.3333,256.22321,i-008e6f72c7403b5d3,961.7,771.5,1733.2,511.7071754,205.5173688,670.8988664
i-00d71d40b42658392,15,33,8.006139835,0.004941757,6.050863292,0.086718325,138613.6667,139.6650756,i-00d71d40b42658392,677.4,706.2,1383.6,266.1633584,218.4754245,426.5086166
i-01f539b055c2a5d34,15,33,8.776743174,0.004250657,6.006794347,0.010831212,149162,676.7399796,i-01f539b055c2a5d34,660.5,771.1,1431.6,193.2242508,159.6568891,234.74014
i-02ca0e36a4acaf9fc,15,33,8.009095748,0.003623008,6.042054786,0.05327826,148061.3333,206.1488136,i-0243a74ede206f760,554.2,632,1186.2,150.6030839,221.8798474,335.4392808
i-0507566c757134fb6,15,33,8.775877873,0.003870249,5.590570529,0.008113518,138656.6667,230.9422727,i-02765ba82e12781a4,1162.9,1140.4,2303.3,1297.756564,1322.864921,2603.886328
i-067b2519b614c8f9d,15,33,8.776587963,0.006296852,6.030113273,0.012192717,138510.3333,217.1596955,i-02ca0e36a4acaf9fc,915.5,874.6,1790.1,467.2527867,157.3793718,484.5762066
i-06b96f53253b4cc2e,15,33,8.776409917,0.00563951,5.608541171,0.017011322,139123.3333,158.089637,i-040dfb2d2a1990b9d,1059.6,1077.6,2137.2,1326.663082,1300.828898,2611.670891
i-0763ab86e85627573,15,33,8.775376532,0.003967149,5.621445259,0.016729157,139249.3333,143.0046619,i-048c3c6548c1a414a,898.2,789.6,1687.8,420.0335436,182.1850098,458.659593
i-07998976f194caa97,15,33,8.777679788,0.004794842,6.095762041,0.066874205,138228.3333,131.5915397,i-0507566c757134fb6,890,774.7,1664.7,431.0387969,205.4128904,573.2930315
i-07be1c77f6fdf8eda,15,33,8.777043316,0.004935,5.625485818,0.034800549,139757.3333,251.2813828,i-067b2519b614c8f9d,676.1,712.7,1388.8,361.4088021,186.1522973,485.5436358
i-07c76ac1348426483,15,33,8.774419334,0.004366351,5.598021242,0.053839258,148119.6667,75.71877794,i-06b96f53253b4cc2e,822.2,714.4,1536.6,397.6038788,244.8356365,527.9865739
i-0837f0f6a7a42ac68,15,33,8.006528457,0.004712021,5.628660493,0.05438096,150567,215.7985171,i-07379900fe80899d6,727.7,725.1,1452.8,490.131513,238.9344169,634.8913818
i-084caea7d9c000ba9,15,33,8.777392493,0.004393445,5.632675224,0.058708905,136994.6667,290.1126218,i-07998976f194caa97,879.7,716.1,1595.8,342.9292282,141.5395116,454.7548302
i-08559b79281547ef2,15,33,8.008032984,0.005252716,5.5770314,0.017210512,139023.3333,139.371207,i-07be1c77f6fdf8eda,822.1,706.9,1529,303.008049,180.7868297,481.0920448
i-08e70b514c8c3cd5a,15,33,8.778881603,0.006552739,6.028853708,0.01631759,148899,140.8119313,i-08559b79281547ef2,689.8,788.7,1478.5,170.0227436,226.038861,327.7154084
i-08ff78a502245298a,15,33,8.010483848,0.006523462,6.058850077,0.087173909,150562.6667,63.08988297,i-08e70b514c8c3cd5a,615.5,669,1284.5,215.8241311,160.0680411,296.2364859
i-0977cb2af690d36fd,15,33,8.776292191,0.005101062,6.019854387,0.048749003,151617.3333,284.3313794,i-08ff78a502245298a,551.3,685.4,1236.7,187.5420249,253.7387983,399.4916353
i-09c658651b17c197e,15,33,8.776045137,0.004864558,5.631801234,0.059143629,147500.6667,229.6134433,i-095d06d26dd29ecec,551.4,748,1299.4,178.7476185,167.3877733,225.3852011
i-0b138e3642a677559,15,33,8.01015581,0.003469245,6.026064979,0.059694828,137465,174.2153839,i-0977cb2af690d36fd,524.6,807.3,1331.9,123.513562,182.8989095,169.2305791
i-0ba417327f988ba2b,15,33,8.012504949,0.005945458,5.588949044,0.015529448,137897.6667,165.8443045,i-09c658651b17c197e,766.1,757.2,1523.3,355.4388367,192.6723183,442.0201227
i-0c3e9f9e7b281edfe,15,33,8.007992453,0.005773436,5.595162445,0.010782646,150859,156.0416611,i-0aecb3d1daeccc874,701.6,708.6,1410.2,306.593542,206.1931134,431.8710713
i-0cc4b604b837f69d9,15,33,8.007013083,0.006120508,6.028384712,0.054312622,137492,185.199892,i-0c3e9f9e7b281edfe,845.2,721.8,1567,332.1642164,165.619242,463.5416798
i-0d136c81f43ce8a29,15,33,8.77499379,0.004482408,6.0418969,0.02516179,149602.3333,26.31222783,i-0cc4b604b837f69d9,780.8,662.5,1443.3,327.6298046,182.87959,473.5860945
i-0d1c421d52c368b29,15,33,8.78029765,0.006692281,5.607765701,0.024769865,136874.3333,112.4336842,i-0d136c81f43ce8a29,1006.8,763.4,1770.2,444.317154,170.3018236,591.6496336
i-0d44050a4e6a71d7c,15,33,8.007499668,0.004457238,5.574083275,0.009406434,138167.6667,183.4402718,i-0d44050a4e6a71d7c,732.1,785.2,1517.3,401.2512236,172.9918431,429.7927278
i-0d6feb91baa545931,15,33,8.776317888,0.006369329,6.054066287,0.055323792,137739,344.0697604,i-0d6feb91baa545931,631.7,689.7,1321.4,289.6565207,208.9960393,386.3366983
i-0dcfa6d3bc470d28d,15,33,8.009991831,0.004698267,6.005061547,0.01815711,139533,449.6676551,i-0d75b8bf3603b2040,746.7,701,1447.7,336.0261399,235.8464661,508.4103876
i-0e167bbfcd6a685f5,15,33,8.779099994,0.005390572,5.597344981,0.023806068,149472,288.951553,i-0dcfa6d3bc470d28d,803.8,811.6,1615.4,348.7950051,150.1926171,371.488956
i-0ede59d8254436a40,15,33,8.777730068,0.005812478,6.023137967,0.028685871,151249.6667,310.087622,i-0ede59d8254436a40,776.6,703.5,1480.1,494.7740674,263.8994969,687.2894344
i-0f285214d5c41327e,15,33,8.772289938,0.003988647,5.577238666,0.010651756,149604.6667,142.7211734,i-0f285214d5c41327e,784.1,759.2,1543.3,204.2125527,155.2344463,296.3496621
i-0009b7735dea24732,16,32,8.778500848,0.00457843,6.016449107,0.019377575,148493,267.2246246,i-0009b7735dea24732,747.9,800.9,1548.8,334.7169451,196.9734613,387.6486955
i-002f7e27ea3e0bc1c,16,32,7.784568919,0.005109689,6.081157314,0.056161527,148990.6667,458.7551998,i-002f7e27ea3e0bc1c,781.2,803.1,1584.3,224.7615032,182.2205318,341.3366048
i-007e12c9530b8cdea,16,32,8.77517981,0.005372018,6.082859145,0.089797587,147666,255.7479228,i-007e12c9530b8cdea,622.4,679.1,1301.5,123.9051609,189.4057667,260.4876836
i-00ba7a56c944e5a25,16,32,7.782536931,0.004382238,5.568713506,0.044855274,149846.6667,208.6248627,i-008e6f72c7403b5d3,594.3,677,1271.3,221.9539742,223.8551119,388.0383858
i-00d71d40b42658392,16,32,7.782104545,0.003900358,6.066749334,0.104610178,150160.6667,84.34650753,i-00d71d40b42658392,637.6,787.5,1425.1,196.6854228,209.8371061,293.0962868
i-01f539b055c2a5d34,16,32,8.777701298,0.006635289,6.042659574,0.057612464,149343.3333,90.29027264,i-01f539b055c2a5d34,607.4,644.1,1251.5,154.3467957,129.9781606,177.6014577
i-02ca0e36a4acaf9fc,16,32,7.782846345,0.004269031,6.062169949,0.06329792,148101.3333,270.5445127,i-0243a74ede206f760,756.7,764.3,1521,484.8938143,245.0460501,644.7187156
i-0507566c757134fb6,16,32,8.777046177,0.004680131,5.538835711,0.015753093,149552.3333,231.3100373,i-02ca0e36a4acaf9fc,656.3,920.7,1577,285.9805937,172.3220822,308.7526878
i-067b2519b614c8f9d,16,32,8.776784897,0.005551883,6.046163453,0.052684529,150019,453.2912971,i-040dfb2d2a1990b9d,1123.1,958.7,2081.8,1335.52457,558.75239,1868.40305
i-06b96f53253b4cc2e,16,32,8.776642879,0.003313314,5.556720946,0.014635172,150444.6667,116.3887165,i-048c3c6548c1a414a,1027.5,827.5,1855,574.5694523,185.1655416,666.0463781
i-0763ab86e85627573,16,32,8.775810189,0.004709709,5.607768721,0.036691703,139171,143,i-0507566c757134fb6,1246,802.3,2048.3,483.4358512,227.7259806,705.9911945
i-07998976f194caa97,16,32,8.777208752,0.004495196,6.044396348,0.011779889,149200.3333,471.2985607,i-067b2519b614c8f9d,542.4,737.2,1279.6,210.014391,213.6886624,278.4669141
i-07be1c77f6fdf8eda,16,32,8.776644071,0.004046253,5.558839745,0.01022479,151276.3333,271.8608713,i-06b96f53253b4cc2e,737,789.7,1526.7,489.412119,217.3650539,581.5017054
i-07c76ac1348426483,16,32,8.77434455,0.004625843,5.538667944,0.053695527,148196.3333,373.8212585,i-07379900fe80899d6,818.2,779.7,1597.9,358.9549028,166.451895,384.0374548
i-0837f0f6a7a42ac68,16,32,7.78107561,0.003937543,5.571838273,0.006959302,150623.3333,83.76355612,i-07998976f194caa97,785.7,815.2,1600.9,504.728761,268.4357155,665.3237224
i-084caea7d9c000ba9,16,32,8.778808885,0.005788986,5.585053894,0.016715076,148025.6667,69.55094056,i-07be1c77f6fdf8eda,604,689.2,1293.2,406.8360303,260.9469082,570.6265173
i-08559b79281547ef2,16,32,7.783624517,0.006096539,5.528722683,0.012937439,150568.6667,290.2177344,i-08559b79281547ef2,878.4,846.9,1725.3,472.2596273,209.7869025,584.6638255
i-08e70b514c8c3cd5a,16,32,8.777729564,0.002981997,6.063057105,0.045714914,149058.3333,49.16638418,i-08e70b514c8c3cd5a,822.6,793,1615.6,486.9668481,219.279122,617.6633747
i-08ff78a502245298a,16,32,7.784264353,0.006738629,6.030417389,0.021402635,150561,169.2306119,i-08ff78a502245298a,616.8,737.6,1354.4,280.3968616,214.2585147,388.2391016
i-0977cb2af690d36fd,16,32,8.777045833,0.004341742,6.056342337,0.061036306,151501,418.4304004,i-095d06d26dd29ecec,720.9,711.6,1432.5,419.897461,260.1658445,633.110531
i-09c658651b17c197e,16,32,8.775859647,0.00527674,5.637731155,0.178675009,147839,173.2772345,i-0977cb2af690d36fd,710.3,722.2,1432.5,350.9251424,236.7388622,527.8211503
i-0b138e3642a677559,16,32,7.787846857,0.005848074,6.029526578,0.054683516,148688.3333,118.7448244,i-09c658651b17c197e,998.4,775.3,1773.7,398.1862211,178.3922333,513.7016103
i-0ba417327f988ba2b,16,32,7.788795974,0.005248052,5.579388009,0.101466035,149051,340,i-0aecb3d1daeccc874,803.7,721.9,1525.6,360.5495959,206.8995731,509.9913289
i-0c3e9f9e7b281edfe,16,32,7.7815827,0.004812315,5.570367469,0.043495132,150987,148.4621164,i-0c3e9f9e7b281edfe,711.2,720.6,1431.8,155.8366666,193.4426128,331.243046
i-0cc4b604b837f69d9,16,32,7.780706485,0.003961466,6.039893548,0.023570968,148706,263.7347152,i-0cc4b604b837f69d9,794.7,636.7,1431.4,402.1594626,172.9418978,568.8179166
i-0d136c81f43ce8a29,16,32,8.77756887,0.004733812,6.058465295,0.050905851,149461.6667,119.7386042,i-0d136c81f43ce8a29,1129.5,923,2052.5,397.2612491,85.57128283,387.5049104
i-0d1c421d52c368b29,16,32,8.778479682,0.005368818,5.5566384,0.014643974,147738.6667,102.5735508,i-0d44050a4e6a71d7c,736.4,786.9,1523.3,317.6245862,174.8093883,392.7393962
i-0d6feb91baa545931,16,32,8.777973572,0.007271189,6.027660635,0.007856201,148644.3333,458.5328051,i-0d6feb91baa545931,918.1,777.8,1695.9,453.9342708,206.1433158,611.0163573
i-0dcfa6d3bc470d28d,16,32,7.784006384,0.003495664,6.035173866,0.047142052,151111.3333,200.5425973,i-0d75b8bf3603b2040,756.8,766.9,1523.7,409.0508797,196.7917399,525.400387
i-0e167bbfcd6a685f5,16,32,8.779129929,0.005877817,5.568464571,0.015443687,149404,334.2020347,i-0dcfa6d3bc470d28d,582.1,675.7,1257.8,80.73612712,196.2493029,240.6693444
i-0ede59d8254436a40,16,32,8.777634091,0.004756912,6.038143449,0.05345985,150934.3333,207.5628419,i-0ede59d8254436a40,733.3,743.8,1477.1,267.2215269,209.893518,407.9391158
i-0f285214d5c41327e,16,32,8.774877972,0.006071375,5.534174257,0.014597915,149953,200.1924074,i-0f285214d5c41327e,689.2,673.4,1362.6,150.6067728,145.5527396,251.8995391
i-0009b7735dea24732,17,31,8.778791984,0.00525736,5.601833423,0.052326326,150116,204.8828934,i-0009b7735dea24732,1073.5,902,1975.5,506.1056653,240.0314794,662.4195129
i-002f7e27ea3e0bc1c,17,31,7.786211173,0.005677244,5.652296358,0.063990246,149084,266.4338567,i-002f7e27ea3e0bc1c,607.7,801.6,1409.3,419.6826976,244.6476832,565.3944641
i-007e12c9530b8cdea,17,31,8.775035567,0.006371053,5.61866543,0.05231628,147993,373.5465165,i-007e12c9530b8cdea,742.7,733.5,1476.2,219.5470337,189.0504048,318.4322011
i-00ba7a56c944e5a25,17,31,7.795512835,0.031284505,5.574570974,0.038460668,151299.6667,450.3469033,i-008e6f72c7403b5d3,887.6,722.4,1610,433.392355,255.7021705,642.1650878
i-00d71d40b42658392,17,31,7.783937428,0.004697452,5.664476395,0.16364002,150036.6667,127.6414248,i-00d71d40b42658392,596.2,714.9,1311.1,340.6545334,263.2689584,452.5865049
i-02ca0e36a4acaf9fc,17,31,7.785370138,0.00622517,5.66519626,0.193224839,150469,166.141506,i-01f539b055c2a5d34,810.1,725.5,1535.6,332.2018964,176.5485454,379.3433508
i-0507566c757134fb6,17,31,8.778088967,0.005740123,5.562054369,0.042162935,150094.6667,372.9428017,i-0243a74ede206f760,752.6,746,1498.6,298.0422043,189.7413444,403.1956239
i-067b2519b614c8f9d,17,31,8.776363797,0.005991264,5.591928217,0.016252214,150545.6667,420.8709224,i-02ca0e36a4acaf9fc,911.1,770.7,1681.8,528.8394947,239.0211753,717.8058852
i-06b96f53253b4cc2e,17,31,8.77653816,0.004856632,5.575225512,0.037373775,150889.6667,244.2505544,i-048c3c6548c1a414a,1450.2,927.2,2377.4,435.9056473,92.60765507,453.5284384
i-0763ab86e85627573,17,31,8.776988082,0.005050027,5.590094036,0.06099762,140607,339.7160579,i-0507566c757134fb6,1003.9,721,1724.9,582.1411532,206.1471966,735.8412344
i-07998976f194caa97,17,31,8.776730352,0.006037216,5.636674272,0.109108351,148863.3333,268.2579604,i-067b2519b614c8f9d,649.9,802.3,1452.2,288.8046052,178.9693021,338.3199669
i-07be1c77f6fdf8eda,17,31,8.775779962,0.003437532,5.557642725,0.012294951,151188,604.6478314,i-06b96f53253b4cc2e,890.6,839.9,1730.5,472.2920942,257.4932362,647.7868734
i-07c76ac1348426483,17,31,8.778589514,0.006928889,5.555438784,0.040959461,149391.6667,668.4417202,i-07379900fe80899d6,835.4,794.8,1630.2,301.2441608,176.1601544,419.0647789
i-0837f0f6a7a42ac68,17,31,7.781022972,0.006452177,5.601895544,0.068424518,152274.3333,451.4513632,i-07998976f194caa97,1185.9,902.7,2088.6,631.7772902,163.3857399,691.1197356
i-084caea7d9c000ba9,17,31,8.776656018,0.006282748,5.600354327,0.022630018,148424.3333,26.72701505,i-07be1c77f6fdf8eda,702,697.6,1399.6,236.987107,232.5009916,401.1567164
i-08559b79281547ef2,17,31,7.786133157,0.005773314,5.549077935,0.015181607,150341.6667,354.3787992,i-08559b79281547ef2,654.4,932.4,1586.8,213.7200661,158.0774775,172.8517669
i-08e70b514c8c3cd5a,17,31,8.776413891,0.005340049,5.5998026,0.02416914,151034,424.9046952,i-08e70b514c8c3cd5a,666.9,709.5,1376.4,340.5898315,215.4118794,494.921363
i-08ff78a502245298a,17,31,7.783768627,0.004424894,5.611030049,0.00732176,151801.6667,179.5058031,i-08ff78a502245298a,704.2,785.8,1490,177.2931032,216.5906533,333.2619924
i-0977cb2af690d36fd,17,31,8.775633415,0.005650562,5.651139471,0.227759283,153188.6667,491.3912223,i-095d06d26dd29ecec,522.9,748.8,1271.7,175.2080985,212.9547683,294.6644231
i-09c658651b17c197e,17,31,8.777308623,0.008539028,5.602951898,0.051897363,149335.3333,266.6014504,i-0977cb2af690d36fd,869.2,739.7,1608.9,282.0381377,200.8957994,439.172568
i-0b138e3642a677559,17,31,7.787563403,0.006688962,5.592939536,0.090152465,148521.6667,401.4527785,i-09c658651b17c197e,477.7,952.4,1430.1,190.8233913,260.9564459,269.2580134
i-0ba417327f988ba2b,17,31,7.788061327,0.003908045,5.574954828,0.050284265,149060.3333,290.2866399,i-0aecb3d1daeccc874,769.8,805.7,1575.5,374.3298605,215.0374903,419.7703737
i-0c3e9f9e7b281edfe,17,31,7.781308307,0.003978382,5.533616861,0.014979875,152593,450.0811038,i-0c3e9f9e7b281edfe,510.5,680.1,1190.6,134.6734734,256.8507781,367.7617586
i-0cc4b604b837f69d9,17,31,7.783804337,0.005380488,5.597082615,0.01501981,148860.3333,293.1455839,i-0cc4b604b837f69d9,680.9,749.3,1430.2,449.0452712,248.8565182,606.3511634
i-0d136c81f43ce8a29,17,31,8.779051224,0.005828524,5.598539299,0.021879604,151254.6667,220.5999396,i-0d136c81f43ce8a29,758.7,712,1470.7,119.4413385,199.8416039,262.4436659
i-0d1c421d52c368b29,17,31,8.777907186,0.005130999,5.568966654,0.01307909,147814.3333,171.074058,i-0d44050a4e6a71d7c,603.5,743.3,1346.8,99.22505284,196.0737106,222.5188132
i-0d6feb91baa545931,17,31,8.777254714,0.005278443,5.605943547,0.012451361,149113.6667,368.8256137,i-0d6feb91baa545931,878.6,840.6,1719.2,487.7907566,201.4117949,563.1374018
i-0dcfa6d3bc470d28d,17,31,7.784983396,0.005454781,5.576370001,0.0124789,151387.3333,208.8643898,i-0d75b8bf3603b2040,898.2,721.5,1619.7,531.7584665,229.8623985,742.0223192
i-0e167bbfcd6a685f5,17,31,8.778214163,0.006929941,5.584703445,0.020848605,151142,202.0123759,i-0dcfa6d3bc470d28d,595.4,648.8,1244.2,134.3165415,178.7678818,261.9053264
i-0ede59d8254436a40,17,31,8.778750367,0.005113522,5.590893136,0.017959415,152498,88.89881889,i-0ede59d8254436a40,869.3,765.2,1634.5,445.9157992,181.8471886,551.9624081
i-0f285214d5c41327e,17,31,8.774779585,0.005088804,5.540317085,0.012025441,151595.3333,535.6961203,i-0f285214d5c41327e,762.1,789,1551.1,212.0474004,206.8176868,245.2547202
i-0009b7735dea24732,18,30,8.778404766,0.006122833,5.621867683,0.151356407,151586.3333,231.6124637,i-0009b7735dea24732,860,768.3,1628.3,300.5062395,204.771987,448.9991463
i-002f7e27ea3e0bc1c,18,30,7.78470246,0.004712498,5.62177221,0.041139868,149653.6667,168.491345,i-002f7e27ea3e0bc1c,751.5,814.6,1566.1,261.7629335,277.6305299,446.4515527
i-007e12c9530b8cdea,18,30,8.774840646,0.004744006,5.621364779,0.0301363,147932.3333,293.3024605,i-007e12c9530b8cdea,851.3,825.7,1677,350.9824465,194.5930511,440.3089824
i-00ba7a56c944e5a25,18,30,7.781915214,0.004430137,5.56674454,0.045121007,152840.3333,191.0663061,i-008e6f72c7403b5d3,838.9,887.9,1726.8,418.0205869,207.4953547,509.6124453
i-00d71d40b42658392,18,30,7.781590382,0.004431762,5.574233055,0.016016145,150028.6667,128.048168,i-00d71d40b42658392,628.9,741.5,1370.4,339.0130938,274.5915148,538.0615826
i-02ca0e36a4acaf9fc,18,30,7.781876909,0.003847808,5.614937173,0.052853648,151919,392.4194185,i-01f539b055c2a5d34,638.9,757.2,1396.1,350.3697888,226.5905755,441.3923551
i-0507566c757134fb6,18,30,8.775551637,0.005851805,5.526671436,0.028870085,150185.3333,286.6885651,i-0243a74ede206f760,939.7,747,1686.7,560.4214783,220.1085591,728.3462318
i-067b2519b614c8f9d,18,30,8.772470686,0.004029568,5.605762959,0.020813785,150375.6667,490.6366612,i-02ca0e36a4acaf9fc,670.4,781.4,1451.8,410.6023218,272.1074951,565.3407625
i-06b96f53253b4cc2e,18,30,8.774343782,0.005670944,5.540330304,0.021074299,150814,129.2942381,i-048c3c6548c1a414a,1245.5,810.4,2055.9,580.747459,246.1179482,823.0016133
i-0763ab86e85627573,18,30,8.774301158,0.007291386,5.559723483,0.015844405,142518,190.7878403,i-0507566c757134fb6,1060.4,903.2,1963.6,297.6729003,185.2150702,442.9156428
i-07998976f194caa97,18,30,8.773563147,0.005002712,5.615935352,0.015321459,149182.3333,153.5133002,i-067b2519b614c8f9d,485.8,769.1,1254.9,102.1782756,269.5158004,334.5409624
i-07be1c77f6fdf8eda,18,30,8.775529967,0.004117584,5.541938623,0.011572806,151403.6667,745.2713152,i-06b96f53253b4cc2e,721.5,758,1479.5,233.2548678,228.6404261,353.839967
i-07c76ac1348426483,18,30,8.774973181,0.005131576,5.528448423,0.056884494,151001.6667,52.16640043,i-07379900fe80899d6,1192.2,852.1,2044.3,467.0519362,173.3599018,527.1131125
i-0837f0f6a7a42ac68,18,30,7.781412442,0.00554649,5.577237527,0.052034061,153976,246.4528352,i-07998976f194caa97,1081,871,1952,447.1450175,172.5527295,543.4228965
i-084caea7d9c000ba9,18,30,8.776519219,0.004947243,5.565910896,0.038159485,148394,339.9073403,i-07be1c77f6fdf8eda,765.2,805.2,1570.4,401.2646121,192.3895354,475.6913565
i-08559b79281547ef2,18,30,7.782010025,0.004736995,5.534368144,0.046699185,150005,151.5948548,i-08559b79281547ef2,832.2,748.1,1580.3,367.9220328,232.9179398,546.8465253
i-08e70b514c8c3cd5a,18,30,8.776323054,0.004256025,5.617949618,0.008545718,152707,196.9289212,i-08e70b514c8c3cd5a,529.4,745,1274.4,221.8629206,267.8278883,407.8189141
i-08ff78a502245298a,18,30,7.782255782,0.004482284,5.59334098,0.017459365,153836.6667,276.1780826,i-095d06d26dd29ecec,763.2,710.4,1473.6,419.9438587,253.2430541,591.0988261
i-0977cb2af690d36fd,18,30,8.774714126,0.005259096,5.595500443,0.056944531,154845,201.0074625,i-0977cb2af690d36fd,810.8,807.1,1617.9,485.7424558,247.7967133,641.6394713
i-09c658651b17c197e,18,30,8.774485244,0.005552812,5.561771207,0.010286207,151892.6667,67.14412359,i-09c658651b17c197e,807.8,757.7,1565.5,307.167996,185.3609392,389.1986782
i-0b138e3642a677559,18,30,7.784700658,0.004705747,5.577655183,0.008644666,148535.6667,211.9300199,i-0aecb3d1daeccc874,994.4,897,1891.4,507.8180339,189.6652021,618.3943725
i-0ba417327f988ba2b,18,30,7.786933237,0.006412694,5.560426977,0.062134907,149203,402.0795941,i-0c3e9f9e7b281edfe,715,839.3,1554.3,254.3890284,246.7963848,405.2988061
i-0c3e9f9e7b281edfe,18,30,7.78160474,0.003281145,5.524496873,0.021258467,154205.6667,130.7758897,i-0cc4b604b837f69d9,644.7,849.2,1493.9,190.2951217,240.8899241,305.767686
i-0cc4b604b837f69d9,18,30,7.781067583,0.005815331,5.581759453,0.046346052,148856,295.3760315,i-0d136c81f43ce8a29,798.3,937.9,1736.2,484.977216,180.586975,521.2923684
i-0d136c81f43ce8a29,18,30,8.774689913,0.002900705,5.648843951,0.052241578,152707.3333,131.0012723,i-0d44050a4e6a71d7c,799.9,783.2,1583.1,301.993543,183.5821342,399.0890878
i-0d1c421d52c368b29,18,30,8.779224714,0.00628319,5.551668512,0.045198732,147979.3333,86.39637338,i-0d6feb91baa545931,519.4,915.9,1435.3,165.2628882,193.7698807,233.8190421
i-0d6feb91baa545931,18,30,8.774092648,0.006480261,5.602692366,0.012049358,149012.3333,192.3651043,i-0d75b8bf3603b2040,971.2,722.2,1693.4,494.6832432,243.3021898,717.8147703
i-0dcfa6d3bc470d28d,18,30,7.783500618,0.00503424,5.605755329,0.043789904,151582,297.7263845,i-0dcfa6d3bc470d28d,577.3,689.6,1266.9,283.7612651,226.5863583,377.1673516
i-0ede59d8254436a40,18,30,8.775557094,0.00309079,5.549720923,0.011270453,154586,128.9922478,i-0ede59d8254436a40,836.7,803,1639.7,214.4149922,227.7952297,366.2003247
i-0f285214d5c41327e,18,30,8.775158829,0.00498676,5.502319018,0.026656333,153142.6667,248.5444293,i-0f285214d5c41327e,980.1,768.1,1748.2,472.5280591,227.774962,636.6401042
i-0009b7735dea24732,19,29,8.776838091,0.005823884,5.550155825,0.011198202,153545,352.3052654,i-0009b7735dea24732,872.8,901.8,1774.6,358.3864457,238.3852158,527.6470201
i-002f7e27ea3e0bc1c,19,29,7.784339057,0.004675744,5.592513826,0.021040671,149779,96.9484399,i-002f7e27ea3e0bc1c,872.7,815.6,1688.3,382.5278639,188.8633839,473.6273852
i-007e12c9530b8cdea,19,29,8.774518145,0.005993661,5.560134464,0.017507199,148601.6667,341.315592,i-007e12c9530b8cdea,615.6,756,1371.6,388.7656249,291.5155799,576.4847883
i-00ba7a56c944e5a25,19,29,7.782557593,0.004508268,5.595746146,0.151108309,154743.3333,384.364844,i-008e6f72c7403b5d3,1053.1,833.7,1886.8,326.7049127,217.1574186,523.9988974
i-00d71d40b42658392,19,29,7.78194295,0.004075361,5.608132998,0.110766605,149648.3333,332.0637489,i-00d71d40b42658392,906.7,844.3,1751,484.2914756,276.7927624,692.5137784
i-02ca0e36a4acaf9fc,19,29,7.781124671,0.00363949,5.607699844,0.056959407,153478.3333,67.48580098,i-01f539b055c2a5d34,581,761.3,1342.3,95.89693542,236.7497741,316.1026732
i-0507566c757134fb6,19,29,8.773866203,0.003909174,5.530558878,0.017817408,150385,196.5934892,i-0243a74ede206f760,636.7,714.4,1351.1,298.2705893,252.2539285,433.5697945
i-067b2519b614c8f9d,19,29,8.77421048,0.006686516,5.540576537,0.012350918,150020.6667,211.1216079,i-02ca0e36a4acaf9fc,875,746.3,1621.3,290.6842502,180.6279479,392.7518442
i-06b96f53253b4cc2e,19,29,8.774603923,0.00384686,5.560569525,0.081214937,150938.3333,245.829887,i-048c3c6548c1a414a,830.7,877.1,1707.8,449.0308205,211.739069,576.0368044
