instanceID,setId,tenants,transactions,std_transactions
i-0d1c421d52c368b29,22,26,149256.66666666666,230.5695845798682
i-0d6feb91baa545931,22,26,150327.33333333334,218.85230940827248
i-0dcfa6d3bc470d28d,22,26,152198.0,228.97379762758882
i-0f285214d5c41327e,22,26,160668.33333333334,610.0461731158862
i-0009b7735dea24732,23,25,161777.66666666666,90.737717258778
i-002f7e27ea3e0bc1c,23,25,151221.66666666666,216.23212835592105
i-007e12c9530b8cdea,23,25,150070.66666666666,171.81773288381646
i-00ba7a56c944e5a25,23,25,162009.66666666666,262.50015873011074
i-00d71d40b42658392,23,25,150795.0,290.55292116927683
i-02ca0e36a4acaf9fc,23,25,161537.0,135.32553343696821
i-0507566c757134fb6,23,25,151721.33333333334,69.87369557518707
i-067b2519b614c8f9d,23,25,151347.66666666666,275.289544540534
i-06b96f53253b4cc2e,23,25,152832.33333333334,428.90830410862293
i-07998976f194caa97,23,25,151181.33333333334,340.5661952298443
i-0837f0f6a7a42ac68,23,25,163802.66666666666,102.29532410297395
i-084caea7d9c000ba9,23,25,150144.33333333334,385.6116353707896
i-08559b79281547ef2,23,25,151197.0,411.6685560010626
i-08e70b514c8c3cd5a,23,25,162404.66666666666,278.388816825194
i-08ff78a502245298a,23,25,163763.0,547.6239585701122
i-0977cb2af690d36fd,23,25,168604.33333333334,418.8153929039988
i-0b138e3642a677559,23,25,150881.33333333334,286.9152023391804
i-0ba417327f988ba2b,23,25,150707.66666666666,130.15503575864204
i-0c3e9f9e7b281edfe,23,25,163615.33333333334,462.2686808916799
i-0cc4b604b837f69d9,23,25,150139.66666666666,211.23525589572307
i-0d136c81f43ce8a29,23,25,161827.66666666666,85.4536911627209
i-0d1c421d52c368b29,23,25,149277.0,112.05355862265152
i-0d6feb91baa545931,23,25,150233.66666666666,72.39014665914917
i-0dcfa6d3bc470d28d,23,25,152072.0,375.50366176643337
i-0f285214d5c41327e,23,25,161742.33333333334,271.006149991719
i-0009b7735dea24732,24,24,161909.66666666666,66.21429855653187
i-002f7e27ea3e0bc1c,24,24,152811.33333333334,410.65841441924704
i-007e12c9530b8cdea,24,24,151628.0,398.7342473377475
i-00ba7a56c944e5a25,24,24,161813.66666666666,249.6043535945145
i-00d71d40b42658392,24,24,152488.33333333334,420.3633349060427
i-02ca0e36a4acaf9fc,24,24,162009.33333333334,99.06731718045322
i-0507566c757134fb6,24,24,153325.66666666666,284.19066369839726
i-067b2519b614c8f9d,24,24,153100.0,150.2497920131672
i-06b96f53253b4cc2e,24,24,154113.0,178.21616088334974
i-0837f0f6a7a42ac68,24,24,163980.0,226.31173190977086
i-084caea7d9c000ba9,24,24,151272.33333333334,292.7393607517368
i-08559b79281547ef2,24,24,152985.0,139.28029293478673
i-08e70b514c8c3cd5a,24,24,162448.0,183.19115699181552
i-08ff78a502245298a,24,24,163846.66666666666,87.94505860668617
i-0977cb2af690d36fd,24,24,168448.66666666666,272.002450969352
i-0b138e3642a677559,24,24,152822.33333333334,109.69655114602767
i-0ba417327f988ba2b,24,24,152138.66666666666,120.7324866526504
i-0c3e9f9e7b281edfe,24,24,163820.66666666666,152.64446709046658
i-0cc4b604b837f69d9,24,24,151828.0,399.4396074502377
i-0d136c81f43ce8a29,24,24,161592.33333333334,333.67099564291385
i-0d1c421d52c368b29,24,24,151082.66666666666,287.15210835606854
i-0d6feb91baa545931,24,24,152000.0,230.46257830719503
i-0dcfa6d3bc470d28d,24,24,152985.66666666666,1254.857096777686
i-0f285214d5c41327e,24,24,161908.33333333334,413.1553380186802
i-0009b7735dea24732,25,23,163524.66666666666,280.3164878014377
i-002f7e27ea3e0bc1c,25,23,153026.0,289.0830330545188
i-007e12c9530b8cdea,25,23,151500.33333333334,418.13434842564254
i-00ba7a56c944e5a25,25,23,163119.0,410.6141741343082
i-00d71d40b42658392,25,23,152517.33333333334,481.03776705507255
i-02ca0e36a4acaf9fc,25,23,162953.33333333334,181.42307828205003
i-0507566c757134fb6,25,23,153195.66666666666,136.12249385510825
i-067b2519b614c8f9d,25,23,153427.33333333334,328.0264217000419
i-06b96f53253b4cc2e,25,23,153855.66666666666,194.8956986014118
i-0837f0f6a7a42ac68,25,23,165494.0,327.00611615075337
i-084caea7d9c000ba9,25,23,151988.66666666666,85.804040308912
i-08559b79281547ef2,25,23,152813.33333333334,83.53043357563634
i-08e70b514c8c3cd5a,25,23,163443.66666666666,417.0483585069438
i-08ff78a502245298a,25,23,165268.66666666666,269.8746622662692
i-0b138e3642a677559,25,23,152341.0,25.632011235952593
i-0ba417327f988ba2b,25,23,152352.33333333334,304.2520884617486
i-0c3e9f9e7b281edfe,25,23,165181.0,333.21314499881305
i-0cc4b604b837f69d9,25,23,151475.66666666666,167.71801731875414
i-0d136c81f43ce8a29,25,23,163154.33333333334,383.30970941698257
i-0d1c421d52c368b29,25,23,150912.0,117.75822688882505
i-0d6feb91baa545931,25,23,151150.33333333334,557.9662474857573
i-0dcfa6d3bc470d28d,25,23,153428.66666666666,100.51036430803204
i-0f285214d5c41327e,25,23,163028.0,88.45903006477066
i-0009b7735dea24732,26,22,164577.66666666666,1372.4118672371442
i-002f7e27ea3e0bc1c,26,22,154457.66666666666,389.15977866852205
i-007e12c9530b8cdea,26,22,153313.33333333334,107.15565002991505
i-00ba7a56c944e5a25,26,22,162933.33333333334,92.46260505379055
i-00d71d40b42658392,26,22,154237.33333333334,144.20240404838626
i-02ca0e36a4acaf9fc,26,22,162668.66666666666,324.69267520739123
i-067b2519b614c8f9d,26,22,155023.33333333334,278.32594800581126
i-06b96f53253b4cc2e,26,22,155106.0,113.50330391667019
i-0837f0f6a7a42ac68,26,22,165326.0,188.2365533046119
i-084caea7d9c000ba9,26,22,153433.33333333334,94.05494847871212
i-08559b79281547ef2,26,22,154446.66666666666,350.5058249634833
i-08e70b514c8c3cd5a,26,22,163368.66666666666,245.49202295254733
i-08ff78a502245298a,26,22,165286.0,93.0
i-0b138e3642a677559,26,22,153816.66666666666,43.89001405027076
i-0ba417327f988ba2b,26,22,153531.0,326.4597984438513
i-0c3e9f9e7b281edfe,26,22,166576.0,1012.8933803713005
i-0cc4b604b837f69d9,26,22,153077.33333333334,139.47162196422948
i-0d136c81f43ce8a29,26,22,163020.33333333334,117.2063707028518
i-0d1c421d52c368b29,26,22,152086.0,167.089796217483
i-0d6feb91baa545931,26,22,152518.66666666666,493.52237369072685
i-0dcfa6d3bc470d28d,26,22,155423.66666666666,85.50048732804785
i-0f285214d5c41327e,26,22,162817.0,207.3137718531984
i-0009b7735dea24732,27,21,167785.66666666666,45.63259069276309
i-002f7e27ea3e0bc1c,27,21,159781.66666666666,129.0439201719029
i-007e12c9530b8cdea,27,21,158512.0,360.40116536992497
i-00ba7a56c944e5a25,27,21,163321.0,189.58111720316452
i-00d71d40b42658392,27,21,159125.66666666666,47.9617903474603
i-02ca0e36a4acaf9fc,27,21,162801.0,167.1795442032308
i-067b2519b614c8f9d,27,21,159756.33333333334,229.67440722320697
i-06b96f53253b4cc2e,27,21,160790.33333333334,263.94001843853016
i-0837f0f6a7a42ac68,27,21,165341.0,461.6535497534921
i-084caea7d9c000ba9,27,21,158842.33333333334,145.039075194696
i-08559b79281547ef2,27,21,159396.66666666666,276.6953800361174
i-08e70b514c8c3cd5a,27,21,163461.33333333334,45.0037035513046
i-08ff78a502245298a,27,21,165284.0,337.35441304361206
i-0b138e3642a677559,27,21,158505.66666666666,489.34377827181055
i-0ba417327f988ba2b,27,21,158991.66666666666,140.98345056541982
i-0c3e9f9e7b281edfe,27,21,168387.33333333334,275.10785763648136
i-0cc4b604b837f69d9,27,21,158450.33333333334,160.23212328784837
i-0d136c81f43ce8a29,27,21,162698.66666666666,265.34757080729617
i-0d1c421d52c368b29,27,21,157299.66666666666,302.07008016904854
i-0dcfa6d3bc470d28d,27,21,160267.0,94.31860898041276
i-0f285214d5c41327e,27,21,163105.0,348.9355241301751
i-0009b7735dea24732,28,20,167778.33333333334,230.0094200969467
i-002f7e27ea3e0bc1c,28,20,161398.33333333334,333.09508152077416
i-007e12c9530b8cdea,28,20,160136.66666666666,518.1180689122228
i-00ba7a56c944e5a25,28,20,163026.66666666666,125.77890655166942
i-00d71d40b42658392,28,20,160734.0,152.69905042271873
i-02ca0e36a4acaf9fc,28,20,162798.66666666666,368.90287791413385
i-06b96f53253b4cc2e,28,20,162055.33333333334,238.5169455894805
i-0837f0f6a7a42ac68,28,20,165340.0,400.0862407031764
i-084caea7d9c000ba9,28,20,159644.66666666666,418.88463009918377
i-08559b79281547ef2,28,20,161274.66666666666,147.40872882340554
i-08e70b514c8c3cd5a,28,20,163543.66666666666,533.7605580532625
i-08ff78a502245298a,28,20,165569.33333333334,230.30704143237136
i-0b138e3642a677559,28,20,159974.66666666666,132.15268946689426
i-0ba417327f988ba2b,28,20,159893.66666666666,150.76582282909138
i-0c3e9f9e7b281edfe,28,20,168492.0,401.605527850402
i-0cc4b604b837f69d9,28,20,159593.33333333334,309.7326804412733
i-0d136c81f43ce8a29,28,20,163019.66666666666,340.07989257427704
i-0d1c421d52c368b29,28,20,158818.0,62.6418390534633
i-0dcfa6d3bc470d28d,28,20,162251.33333333334,499.5661451032584
i-0f285214d5c41327e,28,20,163437.66666666666,244.19322949937418
i-0009b7735dea24732,29,19,168107.33333333334,255.97330589991822
i-002f7e27ea3e0bc1c,29,19,162673.33333333334,89.58422480176314
i-007e12c9530b8cdea,29,19,161326.33333333334,280.91695095407135
i-00ba7a56c944e5a25,29,19,162924.0,348.4953371280597
i-00d71d40b42658392,29,19,162549.33333333334,355.48464570686275
i-02ca0e36a4acaf9fc,29,19,163320.0,281.5119890874987
i-06b96f53253b4cc2e,29,19,163411.0,389.8666438668484
i-0837f0f6a7a42ac68,29,19,165157.66666666666,185.05764867557343
i-084caea7d9c000ba9,29,19,164072.0,1233.5756969071658
i-08559b79281547ef2,29,19,162564.66666666666,410.09429809902736
i-08e70b514c8c3cd5a,29,19,163128.33333333334,724.2860852821483
i-08ff78a502245298a,29,19,165609.33333333334,564.5461303855793
i-0b138e3642a677559,29,19,161556.66666666666,306.83763350237166
i-0ba417327f988ba2b,29,19,161149.66666666666,265.1496432834344
i-0c3e9f9e7b281edfe,29,19,168732.0,204.2278139725341
i-0cc4b604b837f69d9,29,19,161288.0,121.50308638055249
i-0d136c81f43ce8a29,29,19,163098.33333333334,138.68789901549556
i-0d1c421d52c368b29,29,19,160873.0,314.6156385178588
i-0f285214d5c41327e,29,19,163109.66666666666,539.509344991659
i-0009b7735dea24732,30,18,169013.0,353.21523183464217
i-002f7e27ea3e0bc1c,30,18,162838.33333333334,254.80253792560862
i-007e12c9530b8cdea,30,18,161607.66666666666,1029.8059687792352
i-00ba7a56c944e5a25,30,18,164192.66666666666,260.60762332159675
i-00d71d40b42658392,30,18,163318.66666666666,387.31167466697354
i-06b96f53253b4cc2e,30,18,163861.33333333334,625.9427556361122
i-0837f0f6a7a42ac68,30,18,166706.33333333334,512.2736898702976
i-084caea7d9c000ba9,30,18,164420.33333333334,243.19813595776884
i-08559b79281547ef2,30,18,162448.66666666666,155.96260235496777
i-08e70b514c8c3cd5a,30,18,164589.0,325.69157188972514
i-08ff78a502245298a,30,18,166612.33333333334,335.8933362443126
i-0b138e3642a677559,30,18,161617.33333333334,177.0150652722306
i-0ba417327f988ba2b,30,18,161766.33333333334,377.5054083497809
i-0c3e9f9e7b281edfe,30,18,169688.0,400.3261170595793
i-0cc4b604b837f69d9,30,18,160872.0,416.003605753604
i-0d136c81f43ce8a29,30,18,164025.0,114.76497723608888
i-0d1c421d52c368b29,30,18,160985.0,829.1393127816339
i-0f285214d5c41327e,30,18,163921.33333333334,464.3030619469677
i-0009b7735dea24732,31,17,169990.66666666666,198.3364145418885
i-002f7e27ea3e0bc1c,31,17,163147.33333333334,343.2787982578246
i-007e12c9530b8cdea,31,17,162966.0,1182.7624444494338
i-00d71d40b42658392,31,17,163391.0,160.1218286180869
i-06b96f53253b4cc2e,31,17,163937.0,351.2819380497665
i-0837f0f6a7a42ac68,31,17,166973.66666666666,270.12836454791494
i-084caea7d9c000ba9,31,17,163946.33333333334,4.041451884331281
i-08559b79281547ef2,31,17,162686.0,318.50117739185833
i-08e70b514c8c3cd5a,31,17,165619.0,132.88717018583847
i-08ff78a502245298a,31,17,167698.33333333334,68.1566822353672
i-0b138e3642a677559,31,17,161460.0,173.31185764395926
i-0ba417327f988ba2b,31,17,162047.33333333334,144.92871811112087
i-0c3e9f9e7b281edfe,31,17,170224.33333333334,453.35894535493225
i-0cc4b604b837f69d9,31,17,161113.33333333334,369.10206357230453
i-0d136c81f43ce8a29,31,17,164951.0,339.1209223861011
i-0d1c421d52c368b29,31,17,161603.66666666666,303.1605735139903
i-0f285214d5c41327e,31,17,165403.33333333334,260.8837544450236
i-0009b7735dea24732,32,16,169569.33333333334,154.94622723169016
i-002f7e27ea3e0bc1c,32,16,163194.33333333334,282.5284646426545
i-007e12c9530b8cdea,32,16,165894.0,207.04588863341382
i-00d71d40b42658392,32,16,163844.0,78.08328886515987
i-06b96f53253b4cc2e,32,16,165316.33333333334,707.0744892395254
i-0837f0f6a7a42ac68,32,16,167207.0,128.68954891520912
i-084caea7d9c000ba9,32,16,165388.0,310.44967386035376
i-08559b79281547ef2,32,16,164225.66666666666,46.1121820491419
i-08e70b514c8c3cd5a,32,16,165848.33333333334,283.8279995584218
i-08ff78a502245298a,32,16,167749.33333333334,160.20715755961797
i-0b138e3642a677559,32,16,162228.33333333334,140.12970182417496
i-0c3e9f9e7b281edfe,32,16,170513.66666666666,198.46998093750116
i-0cc4b604b837f69d9,32,16,162296.66666666666,154.1308967512127
i-0d136c81f43ce8a29,32,16,165150.66666666666,419.21871777549643
i-0d1c421d52c368b29,32,16,162469.66666666666,365.46180831015823
i-0f285214d5c41327e,32,16,165971.66666666666,475.78286363984324
i-0009b7735dea24732,33,15,170008.66666666666,116.3285576861241
i-007e12c9530b8cdea,33,15,167396.33333333334,347.8165225134231
i-00d71d40b42658392,33,15,165136.0,285.97377502141694
i-06b96f53253b4cc2e,33,15,166862.66666666666,131.21483655948964
i-0837f0f6a7a42ac68,33,15,167400.33333333334,129.94742526627502
i-084caea7d9c000ba9,33,15,166431.33333333334,56.536124144954755
i-08559b79281547ef2,33,15,165244.33333333334,94.73295801004988
i-08e70b514c8c3cd5a,33,15,165736.66666666666,188.39939844206458
i-08ff78a502245298a,33,15,167601.66666666666,101.6579231212842
i-0b138e3642a677559,33,15,163691.33333333334,248.65705968931434
i-0c3e9f9e7b281edfe,33,15,171318.33333333334,604.1724367540517
i-0cc4b604b837f69d9,33,15,163815.0,180.40787122517688
i-0d136c81f43ce8a29,33,15,165466.33333333334,120.93524438033934
i-0d1c421d52c368b29,33,15,163705.33333333334,151.77724906366615
i-0f285214d5c41327e,33,15,166115.66666666666,312.7560284524257
i-0009b7735dea24732,34,14,170270.66666666666,228.94613631449485
i-007e12c9530b8cdea,34,14,167399.66666666666,333.1686259738993
i-00d71d40b42658392,34,14,165158.66666666666,48.95235779136153
i-06b96f53253b4cc2e,34,14,166980.66666666666,172.25659155264412
i-084caea7d9c000ba9,34,14,166463.0,133.29291053915807
i-08559b79281547ef2,34,14,164977.66666666666,225.85245921471576
i-08e70b514c8c3cd5a,34,14,166280.0,98.01530492734285
i-08ff78a502245298a,34,14,168292.66666666666,404.87199623255725
i-0b138e3642a677559,34,14,163592.33333333334,147.8151999401012
i-0c3e9f9e7b281edfe,34,14,172293.33333333334,241.38420274188266
i-0cc4b604b837f69d9,34,14,163626.66666666666,209.81499787510964
i-0d136c81f43ce8a29,34,14,165896.33333333334,101.86919717624431
i-0d1c421d52c368b29,34,14,163496.0,149.41218156495808
i-0f285214d5c41327e,34,14,166844.66666666666,282.93167608688617
i-0009b7735dea24732,35,13,170838.0,40.95119045888654
i-007e12c9530b8cdea,35,13,167987.66666666666,557.9913380450712
i-00d71d40b42658392,35,13,164967.66666666666,212.4554855336409
i-06b96f53253b4cc2e,35,13,166646.0,216.1110825478416
i-084caea7d9c000ba9,35,13,166344.0,286.52399550473956
i-08559b79281547ef2,35,13,165200.33333333334,296.4411127582192
i-08e70b514c8c3cd5a,35,13,166831.66666666666,489.39384276197944
i-0b138e3642a677559,35,13,163432.33333333334,128.5936753239936
i-0c3e9f9e7b281edfe,35,13,172532.0,232.43923937235726
i-0cc4b604b837f69d9,35,13,163323.33333333334,292.1067156594169
i-0d136c81f43ce8a29,35,13,166606.66666666666,300.8061391217537
i-0d1c421d52c368b29,35,13,163572.66666666666,412.40311993646685
i-0f285214d5c41327e,35,13,166967.0,80.80222769206304
i-0009b7735dea24732,36,12,170733.33333333334,104.308836314729
i-007e12c9530b8cdea,36,12,167846.33333333334,268.2840534458414
i-00d71d40b42658392,36,12,166108.0,436.65661566040654
i-06b96f53253b4cc2e,36,12,167116.33333333334,69.86653944008707
i-084caea7d9c000ba9,36,12,167065.33333333334,322.6210367185253
i-08559b79281547ef2,36,12,166202.0,66.02272336097626
i-08e70b514c8c3cd5a,36,12,166677.0,531.8749853113982
i-0b138e3642a677559,36,12,164281.0,206.2110569295449
i-0c3e9f9e7b281edfe,36,12,171415.66666666666,157.68428372331286
i-0d136c81f43ce8a29,36,12,166317.0,34.64101615137755
i-0d1c421d52c368b29,36,12,164120.66666666666,337.9709060456775
i-0f285214d5c41327e,36,12,168044.33333333334,1704.9874877351208
i-0009b7735dea24732,37,11,170916.33333333334,293.14558385439597
i-007e12c9530b8cdea,37,11,168166.33333333334,151.98793811791316
i-00d71d40b42658392,37,11,166397.0,101.79882121124979
i-06b96f53253b4cc2e,37,11,168250.33333333334,359.369355028133
i-084caea7d9c000ba9,37,11,168625.66666666666,87.09381914541343
i-08e70b514c8c3cd5a,37,11,166982.0,25.238858928247925
i-0b138e3642a677559,37,11,164993.66666666666,185.51639640024234
i-0c3e9f9e7b281edfe,37,11,171913.33333333334,211.66561679529565
i-0d136c81f43ce8a29,37,11,166118.33333333334,266.0400972284728
i-0d1c421d52c368b29,37,11,165254.66666666666,132.60970301351415
i-0f285214d5c41327e,37,11,170264.66666666666,306.0021786414818
i-0009b7735dea24732,38,10,175227.33333333334,191.83673614126883
i-007e12c9530b8cdea,38,10,168445.0,217.3453473162009
i-00d71d40b42658392,38,10,166501.66666666666,217.84474593924688
i-06b96f53253b4cc2e,38,10,167912.33333333334,93.83673765286487
i-084caea7d9c000ba9,38,10,169127.66666666666,256.30905823504185
i-08e70b514c8c3cd5a,38,10,171406.0,327.14369931270267
i-0b138e3642a677559,38,10,165147.33333333334,268.6714226212589
i-0d136c81f43ce8a29,38,10,170719.66666666666,148.70888787605782
i-0d1c421d52c368b29,38,10,165681.33333333334,165.5183776302027
i-0f285214d5c41327e,38,10,174819.0,143.5130656072819
i-0009b7735dea24732,39,9,175036.66666666666,205.04227206440075
i-007e12c9530b8cdea,39,9,168953.0,128.73228033403277
i-06b96f53253b4cc2e,39,9,167921.33333333334,112.57145878655335
i-084caea7d9c000ba9,39,9,169193.33333333334,666.004003991965
i-08e70b514c8c3cd5a,39,9,171338.66666666666,312.18637595727205
i-0b138e3642a677559,39,9,165335.66666666666,75.48068185525082
i-0d136c81f43ce8a29,39,9,170635.0,362.69960022034763
i-0d1c421d52c368b29,39,9,165854.33333333334,473.7323435583989
i-0f285214d5c41327e,39,9,174448.0,164.9818171799547
i-0009b7735dea24732,40,8,175039.66666666666,79.3557391329319
i-007e12c9530b8cdea,40,8,172863.0,167.47537132366656
i-06b96f53253b4cc2e,40,8,172698.0,380.5837621339092
i-084caea7d9c000ba9,40,8,173708.0,548.2818618192654
i-08e70b514c8c3cd5a,40,8,171570.33333333334,342.6168900292728
i-0d136c81f43ce8a29,40,8,170343.0,360.83791375075873
i-0d1c421d52c368b29,40,8,170442.66666666666,409.294922193443
i-0f285214d5c41327e,40,8,174686.33333333334,400.5050977619762
i-0009b7735dea24732,41,7,174945.66666666666,200.86147797259434
i-007e12c9530b8cdea,41,7,173312.33333333334,318.57390560642614
i-06b96f53253b4cc2e,41,7,173686.0,368.1018880690508
i-084caea7d9c000ba9,41,7,173876.66666666666,284.2821368523448
i-08e70b514c8c3cd5a,41,7,171457.0,332.31160076049105
i-0d136c81f43ce8a29,41,7,170559.66666666666,186.6127898439294
i-0f285214d5c41327e,41,7,174086.0,114.37219941926448
i-0009b7735dea24732,42,6,175141.0,108.49884792015075
i-007e12c9530b8cdea,42,6,181367.33333333334,466.5258120761736
i-06b96f53253b4cc2e,42,6,182135.0,227.27076362788065
i-08e70b514c8c3cd5a,42,6,172138.0,21.79449471770337
i-0d136c81f43ce8a29,42,6,170442.66666666666,56.21684207898158
i-0f285214d5c41327e,42,6,174528.33333333334,367.00181652593534
i-007e12c9530b8cdea,43,5,181547.0,108.11567878897121
i-06b96f53253b4cc2e,43,5,182073.66666666666,463.7686204707409
i-08e70b514c8c3cd5a,43,5,173082.0,130.21904622596497
i-0d136c81f43ce8a29,43,5,170792.66666666666,263.09757378837844
i-0f285214d5c41327e,43,5,174852.66666666666,132.5191810015902
i-007e12c9530b8cdea,44,4,182078.66666666666,172.54081642710534
i-08e70b514c8c3cd5a,44,4,171254.33333333334,275.8647011368686
i-0d136c81f43ce8a29,44,4,171043.0,309.30244098616487
i-0f285214d5c41327e,44,4,174766.33333333334,106.2136212231459
i-08e70b514c8c3cd5a,45,3,171684.33333333334,168.61296905437587
i-0d136c81f43ce8a29,45,3,170643.0,241.57607497432357
i-0f285214d5c41327e,45,3,174585.33333333334,146.10042208472385
i-08e70b514c8c3cd5a,46,2,182250.33333333334,2073.1197103238683
i-0d136c81f43ce8a29,46,2,179099.66666666666,255.5490820436094
i-0d136c81f43ce8a29,47,1,179145.33333333334,520.4971981993082
