,iperf,sysbench,ycruncher,pgbench,setId,vmId
2737,1294.0,8.776534557,6.562396049,130231,43,10
2738,1099.0,8.773667336,6.276313066,130238,43,10
2739,1225.0,8.771318913,6.3900818820000005,129483,43,11
2740,1215.0,8.780771732,6.361793518,129919,43,11
2741,1171.0,8.771623611,6.295754671,129632,43,11
2742,987.0,8.785194397,6.341169119,129439,43,12
2743,773.0,8.788840294,6.339556932000001,129939,43,12
2744,960.0,8.769372463,6.3248445989999995,129502,43,12
2745,902.0,8.791927576,6.356313705,128388,43,13
2746,746.0,8.779208422,6.314498425,129054,43,13
2747,917.0,8.772209406,6.247189045,128890,43,13
2748,830.0,8.788967847999999,6.375876665,127690,43,14
2749,958.0,8.782259703,6.3416705129999995,128087,43,14
2750,1063.0,8.771021605,6.300725698,127693,43,14
2751,1052.0,8.793756962,6.388800859,127098,43,15
2752,1519.0,8.777299643,6.525140762,126845,43,15
2753,1083.0,8.771229267,6.340732574,126657,43,15
2754,1030.0,8.777320623,6.369560002999999,128472,43,16
2755,1583.0,8.788175106,6.306584357999999,128900,43,16
2756,1451.0,8.773400307000001,6.296192408,128668,43,16
2757,1233.0,8.778789043,6.347781897000001,129239,43,17
2758,1252.0,8.784122229,6.365023375,129233,43,17
2759,1149.0,8.771414757,6.33884263,129473,43,17
2760,673.0,8.782971382000001,6.345774651,127650,43,18
2761,1009.0,8.774576902,6.377167462999999,127298,43,18
2762,1310.0,8.771775723,6.342028618,127138,43,18
2763,896.0,8.779752493,6.316041707999999,125741,43,19
2764,615.0,8.777058363,6.433768034,125091,43,19
2765,1208.0,8.771658659,6.2613964079999995,125944,43,19
2766,1311.0,8.788112164,6.362938881,131458,43,20
2767,1267.0,8.780639887000001,6.2964270110000005,131273,43,20
2768,1115.0,8.770952462999999,6.293507099,131151,43,20
2769,1395.0,9.053394793999999,6.329834223,128693,43,21
2770,561.0,9.044953585,6.3349194529999995,128595,43,21
2771,994.0,9.038748264,6.28085804,127400,43,21
2772,1020.0,9.071724892,6.379147767999999,128261,43,22
2773,1272.0,9.049270153,6.3426232339999995,128892,43,22
2774,1107.0,9.036368847,6.3301126960000005,128454,43,22
2775,1715.0,9.050824881,6.40343976,130146,43,23
2776,1506.0,9.041874409,6.327290057999999,130414,43,23
2777,1527.0,9.037428617,6.3348832129999995,129816,43,23
2778,1427.0,9.06479764,6.3479537960000005,129592,43,24
2779,1228.0,9.048716784,6.292724848,129754,43,24
2780,1439.0,9.038552999,6.279796838999999,129355,43,24
2781,1487.0,9.058201075,6.3554716110000005,129377,43,25
2782,1309.0,9.052412748,6.290301323,128980,43,25
2783,1502.0,9.042090416,6.274811982999999,129740,43,25
2784,1462.0,9.065501928,6.389763117,118368,43,26
2785,2188.0,9.044286012999999,6.378416061,118378,43,26
2786,1402.0,9.03801012,6.343953848,118786,43,26
2787,1202.0,9.05856657,6.403190136,125484,43,27
2788,777.0,9.038194418,6.390812874,125702,43,27
2789,674.0,9.037452458999999,6.392417431,125641,43,27
